body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,physio_state
36.79,22.68,1005.1,41.68,0.18,0.02,0.06,7.41,7.37,15.15,73.75,95.37,Stressed
38.71,21.55,1006.63,52.0,0.15,0.16,0.04,5.08,14.95,9.54,80.18,96.54,Possible fever
37.61,23.54,1018.14,45.52,0.05,0.05,0.03,2.0,3.91,10.8,114.46,97.21,Dehydrated
36.5,22.08,1009.0,79.06,0.1,0.04,0.01,8.09,9.38,8.01,73.36,96.14,Normal
38.71,30.7,1021.95,76.2,2.88,2.65,3.3,20.5,18.31,11.05,164.96,93.84,Overexertion
38.77,35.02,1008.13,53.45,0.08,0.06,0.05,15.92,18.37,5.07,89.75,96.72,Possible fever
37.69,24.49,1010.63,40.11,0.08,0.03,0.11,6.31,12.25,13.54,85.71,97.51,Dehydrated
36.8,28.79,1002.03,67.99,0.06,0.12,0.18,10.7,14.98,3.05,68.28,96.63,Normal
38.37,37.77,1011.71,43.09,1.23,2.84,1.24,8.27,2.47,9.98,182.17,91.68,Overexertion
37.15,33.47,1011.76,63.69,0.04,0.09,0.01,13.92,13.11,8.34,56.59,96.42,Fatigued
38.09,32.75,1002.86,52.34,2.26,3.17,2.82,5.58,-2.94,10.3,176.96,90.64,Overexertion
36.85,21.36,1012.89,35.41,0.02,0.03,0.11,6.3,10.13,13.67,62.17,95.63,Fatigued
36.85,25.1,1006.89,32.07,0.09,0.04,0.13,5.83,20.92,12.85,106.3,97.43,Dehydrated
36.58,34.45,1009.03,60.86,0.16,0.16,0.06,11.56,0.55,20.08,81.77,97.05,Stressed
36.91,32.18,1005.61,49.28,0.07,0.07,0.04,7.91,14.08,12.97,66.99,94.03,Fatigued
37.06,27.47,1030.05,34.27,0.1,0.07,0.13,8.84,10.15,8.65,79.47,96.14,Normal
37.52,28.14,1014.18,35.96,0.02,0.06,0.09,6.42,6.95,17.88,104.05,85.3,Low oxygen state
36.63,32.46,1015.72,41.57,0.18,0.03,0.08,14.53,3.58,16.59,117.73,88.74,Low oxygen state
37.28,26.89,1012.78,75.64,0.03,0.04,-0.04,5.95,14.78,12.58,76.42,97.86,Normal
36.59,30.12,1020.84,30.53,0.05,0.1,0.12,11.12,11.13,18.35,101.14,92.27,Low oxygen state
37.83,24.16,1020.64,45.05,0.17,0.12,0.14,11.25,14.05,8.02,111.27,96.5,Dehydrated
36.59,20.44,1004.01,31.87,0.02,0.08,0.16,9.04,11.99,12.19,75.32,96.01,Normal
37.06,22.84,1018.95,66.93,0.08,0.05,0.17,9.43,11.11,16.17,70.64,98.14,Normal
36.62,29.47,1029.65,62.68,0.05,0.01,0.13,3.4,14.92,11.97,86.23,90.58,Low oxygen state
36.47,19.59,1014.2,74.22,0.14,0.09,0.08,3.64,9.51,4.21,108.69,85.46,Low oxygen state
37.41,28.75,993.38,72.84,0.11,0.1,0.11,8.2,18.31,10.26,89.87,95.38,Possible fever
36.91,33.64,1013.86,50.86,-0.03,0.12,0.1,7.43,11.22,9.7,72.49,95.48,Normal
37.93,22.24,1017.09,55.66,1.11,2.15,2.45,-2.75,12.21,14.98,156.08,91.71,Overexertion
36.51,41.19,1021.93,74.7,0.23,0.04,-0.06,9.2,14.68,1.46,91.93,96.9,Stressed
39.41,36.45,1009.15,47.89,-0.0,0.08,0.13,18.2,8.01,15.93,92.62,97.51,Possible fever
39.09,32.22,1012.94,60.16,0.13,0.19,0.08,11.62,0.98,-1.96,97.44,97.05,Possible fever
38.05,35.21,1013.67,46.9,0.06,0.12,0.12,11.73,9.69,9.11,100.92,96.73,Possible fever
36.28,31.11,1005.43,52.9,0.13,0.1,0.12,15.29,10.99,18.16,116.97,87.05,Low oxygen state
38.35,26.31,1009.5,43.34,0.14,0.24,0.14,12.48,13.61,8.36,90.69,96.03,Possible fever
38.51,29.82,1033.93,79.17,1.72,3.03,3.57,7.01,5.17,9.66,129.76,93.52,Overexertion
38.49,28.9,1017.43,35.95,0.06,0.02,0.15,12.85,1.4,6.27,87.32,96.99,Possible fever
37.04,21.8,1015.94,77.73,0.07,0.06,0.07,18.25,6.41,7.07,87.49,96.62,Normal
36.78,25.22,1006.4,61.78,0.05,0.08,0.08,1.82,11.12,8.15,56.29,93.22,Fatigued
37.55,37.74,1023.25,55.94,0.14,0.15,0.06,8.41,14.71,10.96,71.41,96.35,Stressed
36.78,26.5,1003.33,31.94,0.12,0.04,0.09,14.63,2.51,13.02,64.87,95.2,Normal
37.41,26.59,1011.02,59.25,0.07,0.14,0.1,15.58,4.79,5.48,87.43,100.0,Low oxygen state
36.51,27.25,1024.22,65.52,0.12,0.12,0.16,7.97,6.92,12.88,108.89,89.48,Low oxygen state
36.64,31.76,1016.59,55.71,0.03,-0.02,0.12,16.58,1.3,4.74,108.18,81.39,Low oxygen state
36.76,15.51,1015.0,45.58,0.08,0.13,0.14,6.66,9.69,4.71,76.78,96.88,Normal
38.5,34.44,1000.9,35.13,0.15,0.13,0.14,15.23,8.3,9.26,98.71,97.54,Possible fever
37.1,17.88,1015.0,59.12,0.12,0.12,0.23,8.94,15.89,12.98,91.17,96.53,Stressed
38.21,35.79,1018.2,63.76,0.07,0.15,0.15,1.46,13.74,16.99,83.44,96.41,Possible fever
36.47,32.71,1023.67,63.64,0.05,0.04,0.05,3.54,4.09,1.82,63.32,94.97,Fatigued
36.44,28.01,1016.95,41.64,0.13,0.1,0.02,12.1,7.11,14.41,110.66,84.17,Low oxygen state
36.54,37.56,1017.75,39.51,0.08,-0.01,0.12,11.35,3.37,12.72,43.98,96.7,Fatigued
37.6,32.86,1011.89,58.47,0.17,0.04,0.2,12.08,15.17,17.34,94.46,90.0,Low oxygen state
38.47,34.56,997.9,33.92,0.08,0.08,0.13,12.52,8.05,8.93,86.15,96.53,Possible fever
36.85,22.16,1023.51,52.89,0.16,0.16,0.11,4.98,15.15,6.74,92.99,95.66,Stressed
37.04,25.08,1005.51,47.11,0.15,0.16,0.07,7.02,8.5,14.04,92.34,97.85,Stressed
37.88,28.0,1029.51,36.39,0.07,0.14,0.09,0.33,10.79,6.88,83.07,97.88,Dehydrated
37.2,37.16,1005.67,66.8,-0.01,0.09,0.03,18.65,2.61,4.18,55.98,94.1,Fatigued
36.45,25.14,999.44,41.84,0.06,0.0,0.03,18.34,7.94,13.36,62.49,95.64,Fatigued
36.81,26.0,1028.81,60.94,0.09,0.1,0.2,4.68,9.16,13.53,113.27,90.71,Low oxygen state
38.34,35.41,1010.17,41.02,0.14,0.21,0.08,5.29,11.23,5.99,83.42,97.62,Possible fever
36.71,23.27,1012.31,41.03,0.03,0.07,0.18,12.34,9.9,10.11,106.82,86.6,Low oxygen state
36.8,30.17,1007.91,60.81,0.12,0.08,0.05,3.76,8.53,11.35,96.52,96.26,Stressed
38.31,25.26,1015.2,78.41,1.6,2.77,2.43,4.6,16.44,13.02,130.43,91.64,Overexertion
36.34,29.05,1008.12,55.16,0.06,0.02,0.05,8.48,9.6,-5.85,59.47,96.38,Fatigued
37.7,31.34,1004.66,73.32,0.16,0.13,0.02,12.85,13.08,10.87,120.59,97.19,Dehydrated
36.54,30.97,1010.26,46.0,0.2,0.19,0.06,12.18,10.55,11.45,89.13,97.11,Stressed
36.25,28.11,1020.38,77.51,0.12,0.06,0.08,11.33,16.8,10.13,114.39,78.72,Low oxygen state
36.62,29.08,1015.05,56.39,0.05,0.04,0.06,13.4,10.69,11.99,64.8,94.57,Fatigued
36.74,34.03,1004.67,54.88,0.22,0.09,0.17,8.81,7.54,4.01,87.97,97.66,Stressed
38.49,34.6,1004.26,45.96,0.14,0.0,0.13,5.98,11.54,8.76,81.71,96.58,Possible fever
36.78,31.1,993.89,37.56,0.09,0.05,0.17,14.34,4.07,12.94,96.12,97.08,Stressed
37.28,30.6,1003.23,38.67,0.28,0.08,0.19,21.77,11.61,7.61,95.51,95.49,Stressed
36.6,26.46,1007.66,71.82,0.37,0.25,0.06,3.17,6.45,-2.87,96.81,96.72,Stressed
36.87,26.04,1010.66,35.05,0.08,0.3,0.09,5.59,6.42,8.78,116.66,88.21,Low oxygen state
36.55,31.02,1009.08,48.67,0.18,0.12,0.09,1.56,4.4,13.35,82.79,96.43,Stressed
37.99,29.63,1012.2,37.96,0.09,0.07,-0.09,18.77,10.0,9.11,76.64,96.87,Possible fever
38.64,23.71,1007.98,30.9,0.97,3.57,3.29,13.26,14.41,9.63,139.86,92.08,Overexertion
36.96,34.18,1011.26,78.08,0.24,0.22,0.17,14.4,15.99,16.22,101.93,94.34,Stressed
38.52,30.52,1009.81,77.59,2.23,2.27,3.08,9.02,15.3,9.74,139.4,93.44,Overexertion
37.96,36.81,1011.75,45.82,0.11,0.04,0.08,10.01,16.16,1.65,89.38,96.83,Possible fever
37.36,15.98,1016.13,55.44,0.08,0.25,0.13,6.66,8.88,5.61,114.7,95.13,Low oxygen state
36.55,27.13,1009.73,79.0,0.05,0.06,0.17,16.47,8.44,16.14,68.62,95.64,Normal
36.92,24.81,1013.61,33.01,0.0,0.05,0.07,20.86,13.49,13.94,65.77,95.06,Normal
37.49,36.12,1016.83,43.99,0.16,0.26,0.11,21.97,20.93,6.57,84.9,98.25,Stressed
38.65,34.71,1014.05,56.14,0.11,0.14,0.09,18.66,-0.59,11.88,94.36,98.16,Possible fever
36.69,29.53,1013.03,53.26,0.04,0.08,0.0,3.75,10.71,11.13,102.36,83.28,Low oxygen state
37.19,33.49,1017.78,73.71,0.22,0.22,0.2,5.96,9.91,17.73,93.47,95.66,Stressed
37.86,21.04,1030.04,32.05,0.1,0.13,0.1,6.43,0.9,6.47,86.7,99.32,Possible fever
37.94,31.22,1019.57,57.0,0.15,0.06,0.14,17.03,8.79,20.26,113.66,96.6,Dehydrated
37.08,24.33,996.43,40.88,0.07,0.03,0.04,0.51,13.75,17.75,58.45,93.9,Fatigued
37.02,29.83,1022.93,67.36,0.01,0.12,0.13,8.9,11.77,8.61,101.85,97.95,Dehydrated
36.59,26.94,1020.47,53.0,0.06,0.18,0.15,14.54,10.62,9.38,98.91,96.43,Stressed
36.27,30.2,995.5,30.08,0.14,0.06,0.06,15.59,0.61,9.26,78.5,98.21,Normal
38.02,18.02,1017.6,43.53,0.11,0.17,0.05,-0.3,15.45,17.77,102.27,95.85,Dehydrated
36.21,24.3,1000.14,38.86,0.1,0.15,0.0,6.26,5.11,15.03,75.17,97.25,Normal
37.11,32.14,1024.6,56.16,0.05,0.07,0.04,10.75,13.85,21.91,56.96,95.09,Fatigued
36.62,18.39,1024.82,68.36,0.14,0.11,0.12,3.28,8.26,11.21,102.71,97.35,Stressed
37.59,35.91,1009.9,69.71,0.21,0.12,0.13,8.65,6.02,10.84,109.72,96.13,Dehydrated
38.25,18.45,1019.33,37.49,2.34,1.1,3.09,8.6,3.19,2.57,211.15,92.11,Overexertion
37.17,34.45,1038.88,62.77,0.16,0.06,0.15,7.26,3.32,13.62,100.48,90.06,Low oxygen state
37.65,24.81,1011.51,65.98,0.0,0.0,0.02,12.86,12.82,1.85,49.07,95.87,Fatigued
39.17,26.42,1017.76,42.18,1.92,3.48,2.76,9.88,-0.65,2.75,143.97,93.07,Overexertion
36.7,27.64,1024.32,79.73,0.17,0.18,0.03,10.47,10.88,5.17,88.79,98.37,Stressed
36.44,30.18,1003.97,55.57,0.1,0.18,0.18,21.12,18.19,22.02,72.6,96.28,Normal
37.74,18.01,1013.34,66.46,0.01,0.07,0.08,18.37,8.63,-1.01,104.08,97.43,Dehydrated
36.28,34.85,1027.62,70.91,0.06,0.17,0.22,10.87,5.61,2.78,97.15,95.89,Stressed
36.97,31.3,1002.27,50.25,0.15,0.24,0.04,10.1,7.38,12.69,105.11,96.5,Stressed
37.0,18.18,1023.64,51.6,0.13,0.1,0.18,14.74,7.62,10.39,123.58,86.82,Low oxygen state
36.52,30.67,1013.91,55.15,0.08,0.04,0.01,11.56,4.06,8.01,61.25,92.92,Fatigued
38.41,28.17,1001.1,53.03,0.06,0.13,0.08,0.12,7.15,4.1,70.94,97.88,Possible fever
39.11,23.76,1008.05,75.17,0.09,0.12,0.15,13.84,13.8,3.33,97.08,99.0,Possible fever
38.99,27.49,1008.18,62.46,0.11,0.14,0.13,9.31,20.0,15.7,108.99,95.87,Possible fever
38.32,39.75,1019.49,37.35,0.1,0.0,0.16,6.01,15.29,14.76,88.32,96.38,Possible fever
37.03,16.08,1020.45,77.69,0.09,0.01,0.01,12.25,10.41,10.18,51.76,95.45,Fatigued
37.82,28.52,1033.61,66.06,0.08,0.14,0.08,4.47,5.5,8.21,83.57,98.01,Possible fever
36.61,31.36,1008.8,39.34,0.09,0.06,0.06,19.0,14.29,8.74,55.94,95.78,Normal
36.83,26.82,1016.42,67.0,0.02,0.04,0.04,14.01,17.75,13.95,81.57,96.0,Normal
36.75,27.01,1009.35,56.88,0.23,0.2,0.26,18.45,18.35,16.12,74.95,95.94,Stressed
39.59,26.6,995.6,74.39,0.08,0.12,0.16,9.0,8.46,0.55,77.55,97.68,Possible fever
37.41,22.39,1032.76,33.72,0.06,0.15,0.28,3.91,9.96,7.61,82.0,96.55,Stressed
37.11,18.95,1015.01,31.9,0.07,0.02,0.01,8.18,10.42,7.81,68.6,97.03,Normal
36.57,27.48,1010.86,66.02,0.07,0.05,0.01,10.57,12.29,9.06,65.82,93.75,Fatigued
37.58,27.23,1009.8,63.57,0.1,0.07,-0.03,9.16,8.37,11.95,82.21,98.04,Dehydrated
36.42,23.91,1013.11,45.31,0.2,0.21,0.11,7.61,14.21,11.36,80.45,98.18,Stressed
38.6,33.06,996.18,42.09,2.47,3.46,2.03,18.86,3.89,15.36,154.09,92.89,Overexertion
37.92,26.54,1010.33,42.74,0.02,0.05,0.09,0.08,-2.85,0.12,107.97,99.06,Dehydrated
38.36,18.62,1028.4,51.02,2.85,2.81,2.53,14.47,11.62,9.58,152.74,96.06,Overexertion
36.11,32.87,1015.99,63.1,0.13,0.02,0.17,6.98,8.28,-0.43,110.36,97.61,Stressed
39.12,33.41,1009.43,46.34,0.11,0.07,0.01,3.35,18.13,6.7,92.14,95.73,Possible fever
36.85,26.1,1020.16,34.73,0.03,0.05,0.06,11.67,9.72,8.09,63.48,96.12,Fatigued
38.17,32.47,1014.98,62.66,2.86,3.33,1.88,12.71,10.92,7.2,165.39,90.1,Overexertion
36.64,27.6,1015.05,54.12,0.13,0.05,0.03,10.54,8.41,13.13,76.83,97.03,Normal
36.31,28.15,1001.42,71.48,0.14,0.16,0.08,8.92,17.47,20.59,82.58,84.26,Low oxygen state
36.7,28.84,1016.79,52.69,0.05,-0.02,0.04,9.98,7.03,3.72,64.17,95.77,Fatigued
36.81,25.46,999.84,64.17,0.07,0.01,0.11,1.45,6.72,6.39,105.24,85.1,Low oxygen state
38.66,28.8,1026.62,43.91,0.04,0.16,0.07,1.63,9.45,10.17,101.66,97.27,Possible fever
37.08,26.95,1011.63,47.79,0.04,0.23,0.11,4.11,28.0,7.32,58.27,96.89,Normal
36.55,23.5,988.38,48.39,0.01,0.12,0.06,13.14,5.47,17.86,69.53,98.31,Normal
36.9,35.5,1018.73,68.03,0.07,0.16,0.09,10.36,16.11,8.66,75.17,96.4,Normal
37.51,24.31,1004.66,53.97,-0.02,0.17,0.13,2.5,2.61,18.36,107.13,97.32,Dehydrated
38.51,31.52,1010.81,34.75,0.11,0.13,0.14,5.08,3.74,18.48,95.27,97.09,Possible fever
36.78,19.74,1002.6,58.47,0.09,0.05,0.07,12.35,9.4,10.47,63.88,92.35,Fatigued
37.22,36.09,1016.21,69.2,0.03,0.11,0.1,2.29,-0.57,9.24,111.85,96.67,Dehydrated
37.3,20.28,1017.93,69.45,0.07,0.03,0.06,3.4,13.86,10.01,105.0,98.23,Stressed
36.67,33.84,1013.02,56.53,0.07,0.04,0.17,13.03,10.85,5.39,104.96,98.44,Stressed
36.37,32.36,1005.77,41.19,0.15,0.2,0.25,14.74,5.43,17.37,75.08,96.2,Stressed
37.03,32.69,1000.77,38.83,0.08,0.01,0.06,18.73,12.49,13.77,65.18,94.26,Fatigued
39.16,24.84,1015.73,66.48,0.13,0.08,0.1,16.15,10.56,8.13,83.85,98.26,Possible fever
38.39,25.01,1020.05,35.99,0.05,0.1,0.07,14.73,10.68,4.06,112.87,97.19,Dehydrated
36.75,34.48,1018.66,55.02,0.09,0.25,0.22,20.27,8.23,10.55,78.86,97.73,Stressed
37.16,31.02,1003.92,68.4,0.11,0.19,0.24,17.69,12.4,21.61,94.97,87.84,Low oxygen state
38.53,32.52,1002.93,35.0,0.07,0.12,0.11,14.84,9.46,4.67,90.1,98.68,Possible fever
37.9,30.16,1007.99,50.37,0.09,0.07,0.01,13.02,1.86,6.03,101.57,96.99,Dehydrated
38.75,25.06,1015.31,60.19,0.1,0.14,0.04,10.44,11.17,6.41,87.74,96.13,Possible fever
37.5,22.84,1021.22,43.1,0.01,0.04,0.03,12.4,5.64,8.97,54.98,94.69,Fatigued
37.03,34.71,1009.03,76.63,0.15,0.08,-0.0,7.82,13.87,13.51,115.81,97.44,Dehydrated
37.78,25.56,1006.84,43.17,0.17,0.21,0.08,2.84,16.45,14.33,107.25,96.85,Dehydrated
38.31,34.07,1014.91,77.66,0.03,-0.04,0.03,15.65,1.03,17.49,93.74,98.8,Dehydrated
39.62,29.69,1010.37,37.91,0.09,0.12,0.06,10.66,8.09,3.4,85.61,96.85,Possible fever
38.08,26.19,1016.21,42.5,0.08,0.07,0.12,14.48,12.36,12.44,95.46,95.55,Possible fever
37.18,28.44,1022.74,57.18,0.07,0.08,0.03,15.11,3.68,3.15,123.99,83.35,Low oxygen state
37.46,27.27,1039.83,71.28,0.11,0.24,0.13,18.76,9.78,12.8,93.14,96.61,Dehydrated
36.74,32.15,1006.68,32.21,0.1,0.19,0.13,8.36,2.87,11.97,120.41,86.17,Low oxygen state
38.18,25.94,1011.46,78.6,2.41,3.22,1.49,8.5,17.6,20.9,141.05,93.54,Overexertion
36.55,22.17,1018.93,37.26,0.1,0.07,0.08,5.96,10.42,7.0,72.12,96.53,Normal
37.52,35.3,1019.44,41.7,0.08,0.11,0.07,12.85,12.49,12.4,101.54,95.98,Dehydrated
36.7,26.41,998.44,69.1,0.07,0.06,0.01,13.2,13.33,4.89,58.55,96.2,Fatigued
37.25,22.85,999.92,79.55,0.11,0.12,0.06,4.9,15.17,14.51,97.92,99.07,Dehydrated
37.6,31.58,1036.25,52.82,0.1,0.09,0.16,3.8,13.04,15.51,94.71,96.93,Dehydrated
37.09,34.21,1007.85,73.72,0.07,0.03,0.03,12.64,10.76,7.0,62.48,94.79,Fatigued
36.81,27.42,997.16,57.59,0.11,0.07,0.15,13.12,1.73,4.83,66.54,98.81,Normal
38.87,24.6,1010.97,44.12,2.78,3.03,2.54,6.67,6.27,11.98,149.63,92.72,Overexertion
37.07,32.53,1013.72,34.15,0.16,0.16,0.09,15.49,11.79,10.32,97.44,96.81,Dehydrated
37.02,29.88,992.33,67.02,0.17,0.1,0.13,12.51,4.01,6.2,65.14,96.41,Normal
36.74,31.69,1005.94,60.43,0.01,0.11,0.06,11.48,3.55,14.62,64.65,96.48,Normal
37.24,20.36,1013.58,65.43,0.06,0.18,0.15,14.89,8.75,1.21,100.86,85.91,Low oxygen state
36.59,34.76,1008.33,78.14,-0.02,0.04,0.04,12.55,5.93,17.5,58.7,92.48,Fatigued
36.76,20.79,1014.15,46.74,0.04,0.04,0.09,11.3,7.99,13.61,62.46,92.85,Fatigued
36.58,27.24,1009.54,37.88,0.13,0.09,0.18,4.34,7.18,8.15,97.04,90.12,Low oxygen state
36.89,21.88,1015.95,78.77,0.09,0.12,0.11,7.69,12.08,6.14,99.74,83.21,Low oxygen state
37.23,22.87,1016.81,65.51,0.12,0.17,0.11,5.47,14.79,13.32,82.55,95.59,Dehydrated
37.22,23.92,1012.88,53.8,0.08,0.13,0.13,5.5,13.29,8.1,115.73,82.09,Low oxygen state
37.92,18.71,998.86,31.32,0.05,0.16,0.13,22.7,10.34,18.5,96.31,95.42,Dehydrated
36.7,23.48,1016.4,77.81,0.08,0.2,0.15,17.17,8.41,10.23,99.16,97.28,Stressed
38.87,28.41,1009.31,49.79,0.07,0.05,0.11,-3.37,1.25,9.11,90.94,97.7,Possible fever
36.97,27.02,993.07,44.23,0.02,0.09,0.11,14.47,10.65,4.86,67.8,93.26,Fatigued
37.32,16.46,1027.58,62.54,0.16,0.13,0.13,13.88,8.5,20.87,109.02,96.96,Dehydrated
36.78,30.61,986.24,38.53,0.13,0.18,0.04,8.06,12.01,2.74,110.06,91.65,Low oxygen state
38.07,24.55,999.57,70.36,0.15,0.13,0.1,6.39,12.74,10.61,80.59,95.95,Possible fever
38.36,24.73,992.5,36.68,2.66,1.71,1.92,10.96,11.83,9.8,190.29,91.51,Overexertion
37.53,34.04,1014.05,32.65,2.71,1.42,2.9,7.17,4.75,14.49,156.35,91.38,Overexertion
37.95,29.16,1012.15,75.07,3.1,0.6,2.0,5.27,12.33,9.4,176.66,91.15,Overexertion
37.44,24.16,1013.9,77.06,0.11,0.08,0.05,5.01,9.87,1.24,100.67,98.5,Dehydrated
37.01,26.81,1017.66,39.28,0.22,0.07,0.23,6.52,12.37,6.49,110.75,97.14,Stressed
37.16,26.55,1023.73,75.48,0.03,0.09,0.04,7.93,10.16,17.31,105.49,93.72,Low oxygen state
36.7,30.53,1018.28,72.29,0.07,0.06,0.15,12.65,1.48,14.91,60.9,97.25,Normal
36.88,29.9,1015.91,74.09,0.02,0.08,0.11,17.03,12.42,8.09,140.22,90.96,Low oxygen state
36.49,23.18,1006.02,37.93,0.13,0.18,0.12,5.62,15.94,3.62,87.0,96.87,Stressed
37.42,29.41,1029.51,73.06,0.09,0.11,0.18,-0.62,12.07,20.68,71.26,97.82,Normal
36.61,36.55,994.75,75.14,0.15,0.16,0.26,9.79,2.69,4.42,97.87,98.05,Stressed
38.78,24.51,1018.38,52.85,0.14,0.08,0.14,15.59,15.99,1.89,110.39,95.48,Possible fever
37.27,36.7,1002.39,68.4,0.05,0.02,0.08,9.82,10.75,13.61,60.0,94.86,Fatigued
36.78,31.75,1007.03,77.36,0.07,0.09,0.12,19.17,5.66,12.79,94.91,95.52,Stressed
37.15,28.11,1007.03,75.68,0.05,0.19,0.05,14.43,2.04,7.79,98.31,98.6,Dehydrated
36.1,32.25,1019.21,44.47,0.06,0.06,0.18,10.15,6.18,10.03,65.89,97.95,Normal
36.96,31.22,1004.14,37.65,0.15,0.25,-0.04,12.04,15.5,4.44,117.21,98.16,Stressed
36.49,21.78,1017.5,42.57,0.02,0.03,0.04,9.52,15.05,27.65,57.53,94.81,Fatigued
36.8,37.23,1016.18,46.96,0.13,0.03,0.11,1.59,7.23,9.94,98.06,86.68,Low oxygen state
38.65,29.15,1020.15,32.89,0.14,0.14,0.2,7.52,-6.74,7.95,99.32,96.57,Possible fever
37.63,23.85,1022.63,40.94,0.12,0.07,-0.01,9.52,10.85,4.26,87.86,97.08,Dehydrated
36.57,26.8,998.41,78.4,0.08,0.07,0.09,6.1,15.45,2.15,96.02,91.74,Low oxygen state
36.93,32.64,1006.55,69.17,0.04,0.05,0.05,7.47,3.79,15.41,51.94,92.52,Fatigued
38.14,34.75,1013.24,73.05,0.1,0.14,0.05,9.74,19.56,15.82,112.09,96.92,Possible fever
37.36,25.63,992.18,30.36,0.03,0.01,0.04,10.59,14.1,12.01,64.03,93.84,Fatigued
39.21,28.39,1018.93,61.34,0.06,0.06,0.11,9.2,12.64,10.26,108.47,96.58,Possible fever
37.23,28.6,1014.28,62.65,0.09,0.11,0.1,11.65,7.37,11.59,68.16,95.87,Normal
36.89,34.12,997.29,53.12,0.12,0.03,0.07,12.5,5.09,18.03,60.98,95.84,Normal
37.89,24.48,997.59,38.51,0.07,0.14,0.13,7.49,10.16,11.38,107.62,96.29,Dehydrated
37.14,26.71,1022.84,66.81,0.15,0.08,0.13,-3.93,15.49,10.15,96.46,94.92,Low oxygen state
36.84,21.08,1005.57,67.99,0.03,0.07,0.13,5.57,16.82,15.29,77.74,98.6,Normal
36.72,26.92,1000.35,78.89,0.15,0.21,0.12,7.02,4.46,0.63,95.68,96.07,Stressed
37.3,31.21,1015.47,34.51,0.24,0.04,0.2,7.68,9.62,13.88,101.92,99.49,Stressed
36.99,23.26,1023.61,52.71,0.11,0.17,0.18,5.1,10.82,16.57,89.8,95.07,Stressed
37.01,26.96,1017.63,35.58,0.05,0.16,0.17,0.97,10.85,9.88,83.75,95.28,Stressed
38.65,35.66,990.06,67.04,-0.02,0.02,0.09,7.49,10.03,7.65,101.87,97.1,Possible fever
38.16,29.73,1017.06,32.07,2.65,1.9,3.1,17.99,13.76,17.03,152.34,92.79,Overexertion
37.95,34.81,995.6,65.22,3.0,2.58,2.19,12.88,9.0,8.47,158.97,88.93,Overexertion
37.19,28.7,1013.65,42.23,0.08,0.03,0.11,9.48,18.88,2.6,60.85,96.51,Fatigued
36.99,29.37,986.11,33.15,0.19,0.18,0.07,10.42,12.18,4.58,100.62,98.18,Stressed
37.23,27.42,1016.18,38.61,0.15,0.14,0.09,16.31,13.23,12.02,102.88,98.64,Dehydrated
38.99,25.71,1008.76,39.06,2.42,3.39,3.33,21.16,13.38,10.7,150.64,93.38,Overexertion
37.02,34.8,1011.53,31.17,0.13,0.07,0.22,19.92,10.06,11.93,84.56,96.92,Normal
39.34,35.18,1005.96,53.8,0.11,0.06,0.01,11.18,14.52,8.87,91.7,97.08,Possible fever
36.91,25.28,999.61,43.43,0.05,0.1,0.03,10.24,16.17,8.02,58.66,95.89,Fatigued
37.78,28.37,1024.5,32.24,1.82,2.18,1.97,9.33,4.63,19.9,169.86,93.45,Overexertion
37.76,34.12,1018.24,78.45,3.85,2.06,2.45,15.06,6.52,21.65,209.39,93.04,Overexertion
36.79,22.91,1004.78,65.42,-0.01,0.09,0.01,14.26,5.45,7.74,52.27,95.29,Fatigued
37.0,32.51,1009.53,66.1,0.01,0.02,0.09,4.17,2.45,10.33,54.24,94.5,Fatigued
36.78,17.73,1019.32,44.78,0.07,0.15,0.11,5.17,1.85,16.69,106.45,85.87,Low oxygen state
37.36,44.38,1018.4,70.28,0.03,0.07,0.05,16.03,6.9,5.59,62.29,96.05,Fatigued
36.74,36.19,1018.97,34.71,0.06,0.1,0.05,15.21,7.25,8.97,51.58,95.32,Fatigued
36.47,28.2,998.77,37.87,0.05,0.02,0.05,4.15,11.01,2.22,66.97,95.17,Fatigued
38.8,34.19,1010.46,71.14,0.1,0.14,0.01,17.51,13.88,7.58,85.8,99.79,Possible fever
37.32,38.19,1015.72,44.15,0.02,0.06,0.03,8.23,10.88,16.3,61.23,91.04,Fatigued
37.98,17.18,1020.05,40.35,2.28,2.26,2.06,10.13,14.47,7.3,166.97,95.46,Overexertion
36.94,39.4,1006.05,34.75,0.05,0.04,0.04,8.2,19.33,17.99,63.78,94.1,Fatigued
36.56,28.88,1017.51,33.74,0.19,0.09,-0.02,13.35,14.93,2.07,60.58,97.47,Normal
37.55,28.83,1022.44,37.97,0.05,0.08,0.07,18.17,14.99,6.55,93.09,96.54,Dehydrated
37.74,29.04,1008.33,56.7,3.1,2.69,3.42,10.23,15.92,11.54,129.49,92.97,Overexertion
36.99,27.35,982.99,68.36,0.1,0.29,0.2,1.46,5.03,6.44,103.6,98.33,Stressed
38.95,27.86,1026.64,40.27,-0.01,0.1,0.07,2.86,15.95,13.34,105.57,95.6,Possible fever
36.92,22.74,1022.94,32.38,0.13,0.06,0.09,17.23,6.7,2.14,91.98,89.02,Low oxygen state
36.69,24.69,1015.73,55.39,0.09,0.12,0.16,12.15,7.04,12.81,90.97,86.84,Low oxygen state
