body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,Resting,Light activity,Moderate activity,High activity,Sleeping,Walking,Running,Sedentary,Normal,Stressed,Fatigued,Dehydrated,Possible fever,Low oxygen state,Overexertion,Early illness indication,Hot environment,Cold environment,Humid environment,Low-pressure environment,Healthy,Slight abnormality,Warning,Critical
37.83,17.07,985.81,27.96,1.11,1.95,-2.44,-40.3,-495.55,-166.15,161.75,72.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.66,15.98,1047.15,48.13,1.46,-2.94,-2.12,50.14,-196.78,6.72,179.21,66.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.14,33.05,1038.98,18.85,-2.93,-1.45,2.56,464.03,490.72,300.79,65.03,70.21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.87,42.5,1017.15,88.96,-0.4,1.24,-1.4,446.4,270.77,-394.03,48.43,92.36,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
39.83,36.7,986.92,10.33,2.68,-0.08,-0.83,-331.68,449.18,-104.23,70.54,67.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.63,26.71,980.88,33.46,1.9,1.9,-2.28,-104.9,-225.48,-395.77,170.53,74.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.74,24.14,1043.94,78.61,-1.77,-2.25,-1.85,-74.54,168.05,160.79,106.1,94.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.85,23.53,994.35,11.98,-1.17,-1.17,-2.38,108.68,157.26,427.45,156.02,65.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.78,31.04,1030.0,74.89,0.96,2.81,1.54,486.35,415.8,-27.31,98.25,94.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.67,22.57,1043.97,68.89,2.48,1.74,0.31,454.85,-403.43,247.21,125.9,74.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.24,17.91,999.2,50.09,2.27,-0.15,-1.2,209.31,-140.73,-350.42,183.06,98.98,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
37.76,31.1,1015.31,22.72,-1.54,0.62,-1.41,226.38,50.22,248.79,74.16,96.91,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35.73,23.67,958.63,37.85,1.09,-2.31,-2.79,-298.3,-26.32,-141.96,73.82,88.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
36.75,10.49,1015.26,27.92,0.39,2.86,0.38,-412.24,-366.59,-376.17,196.71,96.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.59,10.78,971.51,10.54,-0.75,-0.28,-1.73,482.18,161.16,-329.76,83.72,75.46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.58,19.59,1017.05,43.1,-1.19,-1.84,-1.81,149.47,69.88,-95.17,88.81,96.89,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36.15,27.93,960.1,91.22,-0.01,0.48,1.93,-344.29,-0.86,-24.04,81.76,70.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37.7,22.4,999.52,53.16,0.41,2.89,-2.43,-371.25,198.64,-40.79,138.22,90.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
39.94,10.84,1002.1,64.06,2.4,-1.88,1.21,-51.81,195.55,-337.87,116.48,98.17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.59,17.81,998.35,94.73,1.49,-2.3,-1.51,-161.52,92.44,389.74,43.78,80.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38.52,13.37,1025.67,50.58,-2.64,-1.05,1.11,-80.52,140.44,-443.94,195.23,85.35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
38.93,43.2,1025.45,62.51,-1.94,-1.35,-2.39,328.52,-278.73,15.35,136.97,71.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.57,20.95,1020.64,18.31,-1.57,0.93,0.19,-184.33,383.0,438.04,115.46,84.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.78,10.52,1013.16,22.03,-1.76,1.54,-0.27,-300.26,-31.27,-67.0,195.75,79.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.16,33.12,1040.44,62.56,-1.22,0.3,-0.24,-291.59,53.6,-15.75,168.03,98.75,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38.35,18.14,1007.56,14.3,-0.56,-3.0,-1.68,-404.25,-348.82,-108.5,178.56,99.23,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.35,29.84,984.83,13.22,-2.9,-2.86,-2.17,-16.39,378.53,493.35,146.35,89.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
37.91,15.28,955.92,19.41,-2.59,2.11,1.85,1.51,12.17,-477.62,170.67,62.42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35.91,44.44,1003.58,30.99,0.97,2.9,-1.98,365.62,227.61,-465.33,44.28,80.39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
39.26,43.96,972.77,18.78,0.6,-1.6,-0.39,473.12,-288.57,56.64,181.28,60.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.94,32.96,988.7,33.06,2.26,-0.76,-2.81,460.81,-74.58,214.9,51.49,98.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36.34,34.75,954.99,76.48,2.73,-1.26,-1.94,141.84,-282.44,82.72,145.34,93.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35.68,24.91,1014.09,47.41,1.39,0.65,-2.18,272.77,106.03,-386.33,182.17,73.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38.16,43.68,1038.67,69.77,-0.63,-1.92,1.15,301.61,384.53,-316.32,100.89,73.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.55,24.83,982.51,78.81,1.46,-1.01,1.62,-197.8,238.68,-212.16,98.84,99.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.57,18.38,1030.49,39.53,0.47,1.53,2.19,-17.46,350.0,-457.0,124.21,86.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.8,14.04,962.63,90.47,2.66,2.32,-2.76,494.21,287.48,54.33,53.22,62.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36.52,17.28,1022.31,87.54,2.43,-2.51,2.29,-326.87,-448.76,174.93,120.55,91.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.4,30.03,957.98,47.19,2.04,1.5,-1.02,190.07,220.79,-220.72,85.77,63.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36.28,18.58,975.86,84.29,0.9,-2.74,2.43,357.65,310.96,-256.22,97.95,81.72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.61,32.9,986.02,40.34,-1.97,-2.12,-0.51,-227.04,383.9,206.25,117.39,63.23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.24,23.38,965.68,75.1,1.62,1.42,-2.93,-122.9,486.56,-262.79,134.65,86.64,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39.72,41.04,968.45,97.4,2.27,-2.57,0.02,21.62,34.46,-386.6,146.12,68.96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36.12,29.55,1019.89,38.04,1.51,-2.95,0.58,-239.94,-408.22,37.95,114.44,94.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
37.03,31.79,959.58,61.53,0.51,-1.22,0.59,-34.98,-2.46,134.08,124.08,76.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.01,29.48,1043.39,42.43,1.47,-2.19,2.61,-145.73,-18.82,-313.03,187.45,81.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.66,40.99,1026.84,54.76,-0.8,-0.52,-0.44,-38.78,29.57,-54.93,45.45,65.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
39.45,12.22,985.67,29.6,-2.16,2.59,-0.11,183.9,-66.51,-161.89,135.08,98.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36.66,12.36,1012.88,48.54,-0.97,2.32,2.98,-385.09,-65.26,-98.18,71.96,77.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38.47,34.56,1021.94,68.01,2.16,1.89,-2.87,-44.24,414.36,-41.05,80.7,66.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
39.18,36.88,1009.45,41.02,2.38,-2.83,0.76,-40.22,384.19,298.87,101.16,98.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38.0,25.18,1011.83,36.01,-1.8,2.78,1.17,-192.24,-210.8,-136.67,88.52,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
37.88,22.33,1041.6,39.79,-2.47,1.74,0.54,115.97,-382.09,61.68,109.48,95.88,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36.59,19.73,1038.11,38.11,-2.41,-0.45,0.09,-283.44,22.56,-199.75,140.32,97.35,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.92,18.2,1041.38,24.44,0.27,0.52,-0.84,-404.09,-358.06,320.68,100.39,62.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.54,41.92,1038.52,91.57,-1.4,2.33,0.92,-293.66,-180.02,292.27,182.99,92.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.55,20.33,1018.54,96.01,-0.43,1.81,-1.67,69.44,-341.54,-225.99,158.67,60.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.35,32.68,999.18,33.83,0.27,2.23,2.61,265.72,464.64,170.26,150.14,97.63,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.03,37.55,998.74,65.5,-2.66,2.05,2.6,-255.12,282.8,-326.85,149.96,62.21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.07,10.77,1027.16,38.36,1.74,0.6,-0.03,239.77,453.81,272.42,70.67,66.15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.77,11.19,1042.4,62.21,-1.92,2.17,0.52,223.62,186.09,464.46,103.8,68.78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.54,21.66,958.81,36.39,-0.29,-0.0,3.0,369.04,215.66,-180.54,122.4,88.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.49,34.36,1037.68,15.47,2.23,0.56,0.47,54.36,34.87,-287.65,90.25,64.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39.01,19.13,1034.97,23.48,1.93,1.68,2.29,81.39,301.89,379.71,80.54,99.73,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.39,10.05,958.76,57.09,2.33,2.08,-2.05,424.74,86.84,-80.97,91.95,63.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
35.88,20.09,1015.65,32.44,1.27,-2.47,-0.65,425.18,318.33,-10.12,139.89,66.57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.23,13.15,1047.19,53.52,-1.59,-1.3,0.55,-272.8,-385.03,-421.15,47.24,86.78,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
39.54,17.68,1035.17,91.9,-0.62,1.46,2.55,-166.53,-427.46,-63.4,164.46,99.45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
38.23,21.66,956.28,13.69,-2.39,-2.05,-2.76,71.13,-347.12,384.2,194.43,77.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
35.54,14.48,1042.52,83.38,-0.76,0.55,1.65,-206.79,114.39,254.83,69.98,81.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.96,34.72,967.31,53.82,-2.97,1.45,0.94,-157.88,345.12,-258.01,115.05,84.09,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.49,18.96,957.25,23.89,0.26,2.2,-0.65,378.3,-263.58,17.73,157.72,95.23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.52,33.14,972.78,30.89,-2.69,-1.06,1.48,485.17,53.04,81.67,113.05,79.07,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
36.22,30.97,998.32,99.18,-2.34,1.27,0.39,-240.67,-32.04,163.84,92.12,70.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.97,41.43,1031.52,41.3,0.49,-1.09,-0.36,-67.46,-435.11,252.89,198.48,96.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.61,13.08,976.71,15.83,-2.6,-1.52,-2.55,-326.13,27.29,51.71,124.85,90.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
38.43,17.51,989.03,62.72,1.14,-0.52,-0.72,-454.07,-183.34,-1.7,125.53,62.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.51,40.28,964.11,27.3,1.04,2.56,-1.08,-393.36,172.91,24.38,137.83,69.85,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.7,38.77,979.16,90.86,2.49,-1.39,1.33,-256.86,-366.97,-282.99,108.68,93.27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36.57,16.72,1040.21,41.92,-0.19,2.17,2.72,-246.25,198.11,66.55,112.06,97.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36.96,13.77,1018.08,65.65,2.96,-0.44,1.5,159.44,183.8,-46.6,73.9,62.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.86,39.97,1017.39,86.64,2.53,-2.59,-0.39,-386.29,-458.33,-491.96,137.24,92.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.42,16.23,974.98,98.57,-0.41,1.39,0.7,99.83,334.03,-378.84,79.9,78.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.32,40.49,964.62,96.26,-1.11,-2.94,-2.35,295.76,68.74,14.61,199.86,70.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.46,43.64,1038.74,20.11,-0.07,1.03,-0.3,-263.73,-19.41,-329.98,61.95,62.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.06,17.73,1044.36,40.4,-0.17,0.88,-0.44,-95.46,-469.6,39.41,66.16,68.51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.92,39.41,955.36,67.88,-2.04,-2.58,1.14,66.95,-267.08,404.98,84.33,91.97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.15,24.83,1003.02,21.18,1.81,1.43,2.86,345.61,460.53,-475.58,173.62,64.14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
36.69,37.61,993.98,44.45,-2.42,0.87,0.14,-47.19,185.33,7.68,102.73,89.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.6,24.26,1023.84,95.54,-2.3,1.81,0.73,393.24,-233.31,-54.33,112.83,62.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.88,12.46,980.18,27.17,0.47,0.71,-1.3,110.94,240.59,-311.15,90.92,66.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.27,34.94,1012.06,54.73,-1.62,-2.6,-0.85,118.48,-85.06,-320.24,159.08,90.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.51,15.27,958.26,14.46,2.31,1.58,1.7,-162.35,10.89,-96.24,185.36,86.23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38.34,42.45,1032.3,67.6,2.99,-0.28,-2.08,39.63,-345.31,-310.82,88.64,98.33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39.08,24.62,973.87,63.39,-2.07,-1.28,-0.95,87.86,391.89,326.45,199.35,76.8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.76,12.87,981.39,85.18,2.63,-1.31,1.92,233.52,109.05,278.4,87.8,85.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
38.1,18.0,987.82,88.47,1.73,-2.26,0.54,112.75,-404.14,-354.44,159.47,90.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
37.72,40.19,970.66,29.12,-0.73,-2.44,2.63,-127.47,-58.33,-265.87,172.28,83.48,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.38,21.24,1030.89,87.33,0.2,-2.33,0.77,32.19,-193.54,-354.86,110.54,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.75,39.97,956.87,98.2,-0.65,2.29,-1.1,-395.13,374.16,-385.19,178.02,98.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36.76,16.03,1043.35,89.63,0.08,-0.14,-2.5,-406.38,-166.17,427.75,187.01,65.52,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35.61,26.39,1043.06,87.73,0.09,-0.58,2.65,-56.27,24.16,-294.62,121.62,71.71,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.4,40.74,1032.74,61.48,1.55,-1.81,0.22,-421.04,433.87,228.89,80.37,73.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.3,11.69,1045.21,68.96,0.98,-0.32,0.04,495.6,-390.47,-228.56,198.59,85.87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.73,20.65,1026.11,80.94,-2.53,1.18,-1.73,34.85,-214.86,-37.17,92.99,62.05,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.79,41.84,1006.26,26.04,-1.21,-1.34,0.1,-27.78,-185.86,289.61,168.76,80.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.62,30.88,1022.16,97.97,-2.5,2.89,-2.37,99.75,28.51,123.91,153.77,69.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.17,35.07,950.4,36.83,-0.44,1.88,1.35,300.2,198.29,252.09,103.13,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.57,39.47,1018.54,56.31,-0.1,-1.04,2.26,-217.4,7.61,-35.96,163.58,73.06,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.68,28.33,954.2,59.34,-0.86,2.94,2.83,386.94,-265.85,-240.7,173.15,73.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.43,39.59,1038.77,85.3,-1.93,-2.92,-1.17,95.38,7.16,233.57,163.36,96.38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
39.85,32.36,1039.65,51.91,-0.79,2.29,-1.76,119.2,-283.63,400.41,136.47,80.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.84,34.0,961.43,47.3,1.14,-0.11,-2.08,-228.46,-234.05,-121.67,196.82,80.06,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.34,15.35,1017.96,41.84,-2.27,-2.11,-2.43,-410.82,-261.02,340.74,130.23,94.13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
36.83,42.87,1016.81,89.6,0.15,2.94,1.85,244.78,303.3,-358.13,59.94,79.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
37.23,37.86,999.81,86.65,1.19,-2.43,-0.53,-116.1,-452.23,172.88,43.91,67.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.33,18.9,952.5,48.62,-1.76,2.09,-1.89,-236.51,486.51,-370.2,57.1,97.17,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36.93,30.3,961.41,47.41,2.53,0.23,0.02,269.91,232.46,-294.94,125.52,81.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.26,23.18,1015.93,27.03,-2.19,2.22,-2.08,120.46,-79.03,-473.66,80.98,69.96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.01,33.11,1002.96,55.29,-2.05,0.08,2.06,-112.58,-403.79,-83.62,175.37,79.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.71,44.78,954.63,40.57,-2.25,-2.35,-2.49,-304.43,-374.91,322.57,191.58,96.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38.63,11.6,1001.76,46.54,1.8,2.91,-2.71,488.67,483.94,312.07,57.06,79.65,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
38.07,43.34,1034.92,27.62,-2.42,-1.05,2.06,415.94,357.78,-1.41,196.8,79.55,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.94,12.53,1039.05,65.38,0.03,1.9,1.54,385.26,319.15,138.87,147.22,83.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.27,26.13,1019.7,49.25,2.33,2.1,-0.16,288.12,-73.66,487.55,147.0,88.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.96,26.87,1016.26,91.58,0.41,-0.32,1.25,-17.56,20.85,-421.81,120.98,83.27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.13,19.41,1026.91,48.36,-0.82,-0.15,-2.57,-277.28,-229.39,-31.18,133.67,68.63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.83,29.83,963.34,80.95,-0.28,-1.85,1.26,-204.2,193.59,490.57,138.13,84.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.45,39.19,969.02,63.53,-2.84,-2.24,-1.72,-163.38,-137.72,338.64,196.8,90.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.83,20.29,998.57,90.89,0.01,-1.88,2.34,-463.62,169.71,296.03,53.65,88.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38.64,12.46,995.1,87.39,2.4,2.27,-1.91,-409.86,-486.96,-434.18,67.6,98.87,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.66,32.13,968.44,87.77,2.25,2.67,2.17,-487.61,184.74,107.6,140.02,99.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
37.12,36.31,1017.83,98.04,-2.58,-1.24,1.76,-290.33,490.09,-166.38,180.08,64.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36.82,43.41,1024.11,19.75,-0.06,-2.38,-2.7,366.37,288.94,489.23,117.07,74.66,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.14,15.58,977.08,34.97,-2.4,1.85,-2.27,-420.84,24.37,-182.53,118.28,71.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.15,41.55,981.29,10.01,0.52,-1.95,-1.61,-115.72,249.32,-27.25,187.64,92.32,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39.4,26.87,975.73,82.58,-0.26,-1.1,0.63,462.07,375.85,290.31,151.21,85.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.61,18.25,977.86,72.69,1.05,-1.39,-0.91,471.55,101.06,-301.25,51.93,93.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
