body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,activity_label
37.01,25.28,1022.28,72.53,0.17,0.11,0.13,6.38,12.93,8.02,69.34,95.12,Resting
37.07,30.05,1012.45,46.19,0.17,0.14,0.04,8.2,8.63,6.71,74.91,97.68,Resting
36.91,35.0,1024.95,50.57,0.1,0.16,0.13,15.53,9.7,18.95,68.83,95.77,Resting
36.95,16.85,1032.51,55.01,0.15,0.09,0.14,12.21,6.33,11.14,51.65,98.62,Resting
36.83,22.57,1016.68,63.82,0.04,0.05,0.13,13.75,7.05,8.18,70.89,97.15,Sedentary
37.15,26.04,1010.59,76.21,-0.05,0.11,0.07,2.61,11.69,10.55,69.5,97.2,Sedentary
36.53,19.67,1013.25,42.72,0.1,0.19,0.08,4.63,13.67,1.64,68.2,98.36,Sedentary
36.62,18.2,1010.12,38.84,0.06,0.08,0.05,3.31,8.04,2.55,49.84,96.37,Sleeping
36.88,32.08,1026.48,64.73,0.05,0.09,0.02,9.88,6.7,13.32,65.41,98.06,Sedentary
37.13,22.58,995.62,60.86,0.06,0.05,0.02,8.37,11.96,5.59,48.19,96.54,Sleeping
37.13,23.19,1032.71,32.08,0.86,0.77,1.53,129.55,133.8,171.46,94.81,97.48,Walking
37.21,34.52,1020.49,46.87,1.48,1.33,1.27,145.07,127.46,72.39,95.47,98.01,Walking
36.87,17.24,1007.06,78.47,3.06,1.3,3.37,282.43,261.6,197.52,146.69,96.02,Running
36.39,21.86,1005.21,33.07,0.09,0.08,0.03,13.8,15.23,1.27,72.4,98.99,Sedentary
36.94,33.28,1028.01,31.9,0.03,0.04,0.04,3.46,5.82,-0.58,54.54,96.07,Sleeping
37.31,23.01,1004.97,37.17,0.02,0.03,0.06,8.61,5.95,4.86,48.89,95.42,Sleeping
36.73,31.17,1018.96,45.35,2.21,1.7,4.02,452.16,100.92,282.13,129.65,97.68,Running
37.18,30.83,998.27,47.58,0.05,0.04,0.01,6.09,5.68,3.72,48.52,97.36,Sleeping
36.9,41.63,1015.53,47.66,1.38,1.64,1.39,173.85,140.89,116.08,108.85,98.21,Walking
37.07,19.34,1009.65,31.05,3.34,2.45,3.73,418.85,547.87,571.94,158.68,96.99,Running
36.68,23.63,1007.62,40.11,1.31,0.2,0.25,106.45,112.09,127.56,93.64,96.59,Walking
36.8,24.61,1040.51,79.73,0.05,0.1,0.1,8.23,11.7,0.15,66.11,98.06,Sedentary
36.31,21.94,1022.78,47.91,0.08,0.09,0.04,-2.81,3.92,4.81,39.47,97.12,Sleeping
36.65,23.48,1013.57,35.74,0.1,0.11,0.07,12.02,3.27,8.37,54.71,97.53,Resting
36.75,24.68,1018.03,47.5,2.6,3.48,1.78,195.74,328.31,529.35,143.03,96.64,Running
37.28,24.7,990.1,33.4,1.51,1.99,1.02,165.55,198.81,126.63,98.06,97.39,Walking
36.5,27.38,1007.18,37.94,1.12,2.03,0.47,77.95,179.9,194.31,83.26,96.72,Walking
36.43,29.88,1016.39,67.11,1.14,1.33,1.78,155.18,76.9,175.06,94.51,95.6,Walking
36.47,26.11,1018.89,52.03,0.11,0.08,0.07,5.13,14.18,9.13,62.91,97.04,Resting
36.74,28.3,1014.23,38.72,1.18,1.54,2.05,143.18,19.57,118.47,86.09,97.64,Walking
36.48,31.1,1023.2,59.4,0.1,0.13,0.04,4.55,4.22,6.06,61.14,96.98,Sedentary
36.63,25.62,994.65,59.4,0.04,0.1,0.04,6.52,5.41,16.2,80.36,97.52,Resting
37.2,23.06,1036.04,69.93,4.01,3.92,2.22,520.86,440.34,372.7,120.41,98.18,Running
36.58,23.56,1002.41,75.59,0.06,0.1,0.09,12.85,9.92,7.19,70.09,95.19,Sedentary
37.01,23.88,1012.05,64.58,0.12,0.06,0.13,18.11,10.11,2.7,68.34,97.73,Resting
36.27,21.06,1020.64,50.27,2.49,3.09,3.06,560.97,316.87,219.02,133.33,96.17,Running
36.72,28.92,1014.82,70.62,0.14,0.02,0.03,7.65,3.71,7.65,46.21,97.46,Sleeping
36.68,30.03,1013.29,45.6,1.32,1.68,0.7,149.26,143.62,114.31,98.73,95.95,Walking
36.57,17.56,1027.74,62.34,1.52,1.03,1.42,159.13,71.07,187.78,108.32,97.18,Walking
37.01,31.65,1011.48,71.48,0.06,0.06,0.08,2.07,9.22,6.08,47.03,98.28,Sleeping
37.08,28.14,1013.73,32.36,0.03,0.14,0.15,6.35,4.89,8.49,66.5,96.78,Resting
36.72,19.62,1014.08,38.37,0.05,0.04,0.02,4.55,3.08,-2.86,47.45,95.71,Sleeping
36.33,15.89,1006.78,51.11,0.06,0.08,0.01,-1.95,7.57,2.52,52.91,98.75,Sleeping
36.84,29.01,1013.21,76.03,0.05,0.04,0.01,2.86,6.56,5.97,47.71,97.0,Sleeping
36.49,22.95,1014.28,42.11,0.02,0.07,0.06,5.51,4.23,3.87,48.88,98.11,Sleeping
37.08,29.78,1008.52,47.06,0.03,0.08,0.05,4.36,9.51,4.97,59.52,98.25,Sleeping
36.29,28.69,1010.6,69.13,0.08,0.13,0.16,10.55,11.56,9.4,72.33,97.48,Resting
36.47,20.81,1011.89,41.2,0.4,1.31,1.88,101.76,158.61,165.03,86.01,96.32,Walking
36.53,27.01,1014.81,33.53,1.43,1.04,1.3,110.37,120.32,106.98,108.03,97.32,Walking
36.86,32.86,998.37,49.67,3.13,2.29,3.41,404.17,163.78,478.6,125.65,96.15,Running
36.56,35.76,1006.67,50.07,2.46,2.34,3.64,454.09,442.0,321.65,163.29,97.34,Running
36.8,25.61,998.24,39.6,0.1,0.07,0.06,12.14,2.31,4.12,77.09,98.2,Sedentary
36.95,22.67,1017.6,42.09,0.14,0.2,0.11,13.46,18.03,10.81,64.42,98.87,Resting
36.98,19.7,1017.94,35.49,1.52,0.76,1.66,125.71,96.89,95.83,91.72,96.48,Walking
36.37,37.89,1018.66,57.2,0.02,0.06,0.06,12.27,8.69,4.17,67.39,97.22,Sedentary
36.99,29.46,1014.22,57.7,0.09,0.04,0.02,5.04,12.77,11.8,61.66,98.0,Sedentary
36.8,24.38,1032.53,40.83,0.07,0.01,0.04,6.39,5.32,7.47,49.36,95.01,Sleeping
36.28,22.34,1010.81,48.16,1.48,1.37,1.35,97.76,114.8,186.76,108.93,98.15,Walking
36.49,28.46,1034.02,60.96,0.08,0.09,0.08,22.62,9.62,8.49,62.95,99.4,Resting
36.51,20.88,1018.48,53.76,0.15,0.05,0.14,4.82,9.27,13.76,65.48,96.91,Resting
37.0,30.17,1032.08,76.94,2.8,3.88,3.32,378.94,323.11,838.92,148.55,97.43,Running
37.13,26.49,989.1,72.73,0.07,0.08,0.07,6.68,9.44,3.17,75.12,96.4,Sedentary
37.46,17.86,1019.3,39.82,0.1,0.12,0.1,7.66,9.33,8.68,58.74,97.57,Sedentary
36.86,15.64,1018.43,54.11,0.08,0.06,0.08,2.5,6.75,4.54,55.17,97.58,Sleeping
36.73,16.15,1015.43,56.43,0.07,0.03,0.11,2.68,-0.07,3.59,39.59,99.5,Sleeping
37.03,30.84,1021.2,46.39,2.74,4.31,3.29,296.38,396.26,402.16,108.44,97.0,Running
36.7,27.84,1020.01,53.77,0.13,0.07,0.07,5.97,6.33,12.48,74.76,95.23,Sedentary
36.91,20.26,994.23,49.14,0.19,0.09,0.06,15.0,11.62,16.45,68.04,95.56,Resting
36.71,23.52,1020.07,50.21,0.09,0.01,0.1,11.44,4.33,5.42,86.49,97.41,Sedentary
36.64,30.36,1012.7,60.52,3.24,3.75,2.67,484.08,737.76,387.48,117.68,97.87,Running
36.87,22.29,1002.8,76.63,4.17,3.36,3.77,371.56,489.99,433.51,154.13,96.46,Running
36.9,28.83,1025.12,63.49,0.06,0.05,0.12,3.82,7.3,11.57,52.1,96.92,Resting
36.31,36.09,1009.03,52.14,0.07,0.1,0.06,11.98,-2.23,8.57,72.81,96.67,Sedentary
37.25,24.25,1027.21,76.91,0.71,1.61,1.51,145.97,152.45,113.54,85.89,95.9,Walking
36.5,21.32,1027.47,41.95,1.38,1.47,2.02,142.85,145.77,57.42,108.28,95.29,Walking
36.79,29.25,1020.5,32.92,0.01,0.08,0.05,6.96,9.31,14.79,63.06,96.16,Resting
37.31,27.66,1005.65,50.97,0.09,0.1,0.15,16.36,9.45,8.06,78.25,98.0,Resting
36.9,34.48,1024.49,47.99,0.11,0.13,0.1,8.88,0.66,13.97,79.29,96.89,Resting
36.78,34.88,991.01,33.44,0.09,0.12,0.11,16.31,0.69,10.56,75.56,98.13,Resting
36.77,27.63,1010.54,44.89,0.14,0.06,0.06,9.84,7.3,2.68,69.08,96.7,Sedentary
36.31,22.18,1014.96,47.59,0.13,0.11,0.11,7.47,0.78,6.52,81.22,96.67,Sedentary
36.85,24.21,1016.26,79.33,-0.0,0.05,0.05,7.04,4.94,5.2,50.32,98.39,Sleeping
36.31,32.79,1014.11,43.95,0.06,-0.04,0.02,1.62,4.23,3.39,46.87,97.6,Sleeping
36.24,35.07,1013.25,42.88,0.04,0.06,-0.0,-2.18,7.53,4.98,59.28,96.68,Sleeping
36.87,36.61,1015.77,64.75,0.02,0.13,0.06,10.02,1.75,3.28,70.05,95.48,Sedentary
36.7,27.65,1026.66,47.1,3.56,3.02,1.77,419.72,663.55,459.16,138.2,97.36,Running
37.09,24.11,1009.91,73.63,1.29,1.43,0.81,108.18,141.49,57.16,79.16,98.3,Walking
36.91,20.67,1010.08,78.33,0.96,1.98,1.31,157.58,84.0,57.06,76.12,97.76,Walking
36.83,37.64,1035.11,68.97,0.04,0.09,0.05,-2.18,4.99,4.25,51.76,98.59,Sleeping
36.53,33.6,1005.53,76.89,0.12,0.1,0.06,6.42,5.93,5.04,58.95,95.28,Resting
37.29,30.97,999.93,40.87,0.95,1.49,1.12,101.42,121.77,50.17,79.02,96.28,Walking
36.92,34.22,1002.55,45.64,0.07,0.08,0.08,12.88,3.69,4.95,70.93,98.39,Sedentary
36.66,15.62,1019.81,66.35,1.5,1.28,1.39,94.18,53.56,140.13,83.46,95.21,Walking
36.7,22.9,1018.49,57.34,1.9,1.18,1.02,136.23,112.31,133.81,90.49,96.2,Walking
36.73,39.15,1006.97,36.66,0.13,0.13,0.08,11.42,15.18,12.23,67.54,95.33,Resting
37.09,30.63,1013.32,61.95,0.06,0.12,0.01,12.02,6.14,7.5,64.0,96.47,Resting
37.73,26.26,1017.17,63.35,0.78,1.13,1.51,172.23,159.83,59.61,92.64,95.54,Walking
36.36,26.91,1003.16,71.06,0.1,0.19,0.09,7.05,3.04,13.83,69.72,96.7,Sedentary
37.12,25.76,1026.3,71.82,0.09,0.05,0.06,7.71,12.33,6.17,77.93,97.94,Sedentary
37.35,34.61,1024.4,69.21,0.07,0.11,0.07,10.29,10.91,3.73,74.05,96.88,Sedentary
36.57,35.04,1014.02,62.78,0.01,-0.01,0.11,7.19,7.23,13.48,61.14,96.63,Resting
36.72,35.82,992.8,63.58,0.88,1.11,1.23,124.58,192.11,184.99,83.03,96.27,Walking
36.54,24.77,1000.26,67.83,0.06,0.06,0.08,5.5,8.38,5.63,72.01,97.1,Sedentary
37.1,34.57,1017.91,43.02,0.07,0.07,0.06,1.64,7.94,1.71,52.52,96.94,Sleeping
36.46,19.63,1016.23,35.28,0.09,0.07,0.08,6.54,3.62,7.27,56.42,97.47,Sleeping
37.12,26.31,1006.67,68.73,0.01,0.05,0.03,6.99,2.71,6.36,52.75,97.63,Sleeping
37.11,28.56,996.35,54.67,0.04,0.06,0.01,6.63,10.73,6.42,48.54,96.54,Sleeping
36.39,30.49,1003.64,34.65,2.72,2.09,3.43,561.6,248.65,636.74,177.17,96.41,Running
36.38,26.91,1022.73,31.95,3.97,3.2,3.87,543.99,269.09,495.32,147.79,97.76,Running
36.84,19.97,1016.2,52.42,1.18,1.25,0.89,115.39,83.53,145.49,79.9,97.28,Walking
36.76,24.77,1026.93,75.61,3.7,2.23,2.94,363.94,279.33,443.22,166.79,96.76,Running
37.0,26.2,996.92,35.37,0.97,1.54,0.71,178.08,120.57,96.14,102.92,98.63,Walking
36.6,23.9,1010.99,43.03,3.38,0.89,3.43,433.05,551.53,505.21,133.75,97.62,Running
37.03,28.06,1024.93,65.43,0.1,0.13,0.02,7.21,5.56,8.57,65.38,96.81,Sedentary
37.09,28.43,1021.78,47.24,0.13,0.14,0.12,8.97,11.91,4.8,63.03,97.36,Resting
36.73,10.97,1006.3,66.8,-0.0,0.14,0.06,8.22,6.76,12.58,70.41,96.27,Sedentary
37.05,39.02,1009.37,37.28,0.1,0.11,0.08,4.68,6.3,9.49,69.76,97.85,Resting
37.24,23.77,1008.27,32.65,0.09,0.09,0.1,-3.6,9.47,6.4,68.27,97.04,Sedentary
37.32,32.22,999.07,59.31,0.02,0.09,0.09,13.13,10.23,13.12,64.72,96.61,Resting
37.45,19.41,1020.62,39.08,0.09,0.16,0.09,8.53,5.32,16.64,63.0,96.93,Resting
36.94,23.95,1022.31,42.27,1.61,1.83,0.73,88.45,155.9,165.21,102.32,95.94,Walking
36.58,29.58,1010.3,65.12,2.27,3.23,2.96,553.01,494.9,494.65,128.83,96.2,Running
36.68,28.49,1027.07,77.36,0.12,0.08,0.06,10.37,9.64,9.43,67.1,98.24,Sedentary
36.79,24.67,1023.84,78.25,0.59,1.21,1.34,51.9,120.74,124.89,88.21,95.02,Walking
36.81,28.81,1005.1,52.98,0.1,0.2,0.1,17.94,12.03,5.19,64.98,96.7,Resting
36.76,29.52,1014.95,62.15,4.17,3.23,2.28,475.18,448.21,647.03,159.49,96.25,Running
36.54,22.46,1011.72,30.03,0.05,0.09,0.1,9.36,7.05,11.44,65.64,95.96,Resting
36.45,28.12,1023.23,36.36,0.09,0.15,0.14,10.08,5.13,13.23,55.54,97.26,Resting
37.12,32.39,1002.05,54.65,0.09,0.09,0.01,4.09,19.02,6.78,50.94,96.67,Sedentary
36.6,30.21,1025.49,78.92,0.09,0.06,0.1,2.27,6.96,10.94,67.97,99.58,Sedentary
37.11,16.96,1004.67,46.44,1.57,2.98,2.73,421.82,259.04,488.1,138.28,95.79,Running
36.77,17.56,1036.79,70.92,0.07,0.04,0.09,3.19,2.43,5.43,45.16,95.93,Sleeping
37.0,25.19,1022.24,57.24,3.7,2.05,3.47,474.37,170.64,411.16,128.99,96.8,Running
36.57,25.13,1010.76,39.75,0.02,0.14,0.12,-0.22,17.41,9.29,75.87,97.28,Sedentary
36.78,32.9,1018.19,79.68,0.13,0.06,0.2,10.3,13.25,6.07,57.18,96.63,Resting
36.8,19.56,1016.25,33.08,0.09,0.2,0.14,8.11,0.65,5.84,53.71,97.55,Resting
36.86,28.32,1013.62,46.58,0.05,0.1,0.03,7.03,8.89,8.13,79.36,97.98,Resting
37.09,30.27,1000.81,50.11,0.07,0.09,0.05,16.04,6.69,7.84,64.96,96.18,Resting
36.91,20.37,1008.03,65.36,0.11,0.06,0.07,16.63,14.14,10.79,55.77,96.56,Resting
36.86,25.32,994.64,49.53,0.13,0.14,0.06,-3.32,10.05,7.89,56.07,95.99,Resting
36.67,25.8,1007.98,53.19,0.05,0.04,0.11,7.68,7.91,6.41,44.96,97.24,Sleeping
36.72,35.82,999.36,75.15,1.09,1.27,1.38,97.12,199.63,143.1,102.22,96.83,Walking
36.68,21.19,1028.29,71.34,0.02,0.07,0.08,5.59,6.44,4.79,51.83,97.43,Sleeping
36.75,29.89,1000.89,65.11,1.19,0.77,1.37,126.79,233.76,163.48,94.16,98.01,Walking
37.41,15.4,1015.87,43.47,0.07,0.1,0.04,5.21,5.58,12.18,49.26,97.29,Sleeping
37.0,25.13,1024.23,64.13,0.13,0.1,0.11,7.31,2.01,17.33,62.16,95.77,Resting
36.51,28.46,1023.48,62.26,0.05,0.07,0.14,10.93,8.04,7.05,72.93,96.17,Sedentary
36.65,32.36,993.37,77.75,0.13,0.12,0.08,10.46,14.48,3.18,63.11,95.06,Resting
36.49,26.46,1017.91,55.19,3.41,2.85,3.19,508.18,343.69,403.58,169.77,96.56,Running
36.32,27.34,1025.08,62.44,1.75,1.13,0.75,166.22,128.14,152.53,103.11,96.73,Walking
37.02,16.59,1009.74,40.18,0.09,0.0,0.12,6.44,2.92,6.24,74.44,97.35,Sedentary
36.43,27.82,1019.53,43.47,-0.0,0.06,0.03,8.91,3.45,0.98,54.67,97.83,Sleeping
36.78,21.39,1028.46,33.78,1.39,1.15,1.35,147.56,80.54,154.05,105.99,95.33,Walking
36.97,25.92,1013.41,54.21,0.05,0.01,0.05,2.43,14.82,7.54,70.51,97.49,Sedentary
37.01,40.32,1031.96,77.41,2.68,3.78,2.29,486.31,568.62,371.04,147.52,97.35,Running
36.99,16.61,1013.46,56.41,2.2,4.87,2.73,477.4,398.51,251.97,154.93,95.97,Running
36.72,29.15,1007.12,65.3,0.08,0.05,0.02,4.19,6.65,5.09,43.09,96.86,Sleeping
36.81,33.96,1010.35,44.34,1.38,1.45,1.11,134.14,108.91,134.62,77.92,97.09,Walking
36.86,33.71,1007.97,66.86,0.1,0.11,0.11,12.24,8.31,10.95,83.11,95.55,Resting
36.69,45.51,1001.23,74.41,0.02,0.07,0.03,2.39,4.97,5.41,61.38,97.8,Sleeping
37.06,21.94,994.23,45.86,0.12,0.01,0.11,14.77,2.57,18.29,63.81,97.84,Resting
36.97,26.84,1004.94,47.06,4.3,1.99,2.86,425.14,407.25,480.01,156.52,97.33,Running
36.69,24.48,1004.98,63.46,1.11,1.78,0.84,59.1,137.43,144.8,70.45,97.21,Walking
36.7,31.52,1015.03,52.32,3.06,3.08,1.82,197.2,378.78,324.01,163.26,97.3,Running
36.57,45.61,1015.91,31.82,0.99,0.72,1.91,120.54,111.01,82.85,89.93,97.81,Walking
36.48,18.96,1007.28,67.16,2.8,3.6,3.07,667.98,293.51,331.21,175.88,96.79,Running
37.03,24.72,1010.0,54.73,0.14,0.09,0.12,13.31,8.0,14.08,69.08,97.65,Resting
36.6,26.75,1013.72,33.28,0.18,0.16,0.07,16.33,7.61,7.71,68.48,95.81,Resting
36.6,25.54,1023.92,36.52,1.93,3.58,4.03,710.55,256.03,483.87,139.04,97.46,Running
37.04,17.07,1020.18,44.87,0.11,0.1,0.1,1.48,5.45,7.4,63.77,94.59,Sedentary
36.43,32.59,1018.98,70.44,0.07,0.17,0.08,0.66,20.07,12.81,51.2,98.36,Resting
36.51,34.9,1004.98,42.18,2.33,4.12,3.29,404.25,358.71,390.01,198.51,97.48,Running
36.5,24.77,1023.84,58.16,3.16,2.99,2.59,426.14,457.07,190.37,154.21,96.55,Running
36.72,30.57,1011.17,58.62,2.6,2.59,2.36,358.34,492.5,273.54,134.57,98.23,Running
37.1,24.76,1010.25,52.67,0.4,1.21,1.45,135.02,126.7,166.49,72.99,96.1,Walking
37.07,29.08,1006.34,42.99,0.04,0.06,0.02,0.67,9.11,9.39,48.15,97.32,Sleeping
36.65,30.68,1023.72,46.69,0.05,0.09,0.04,3.49,4.53,10.56,46.41,98.59,Sleeping
36.81,14.93,1018.39,40.68,0.18,0.14,0.1,16.76,2.44,3.35,57.73,96.48,Resting
37.12,29.22,1028.48,51.6,0.04,0.09,0.15,8.24,2.88,5.58,64.43,96.7,Sedentary
36.87,25.55,1016.11,49.64,0.04,0.1,0.13,11.04,6.38,14.54,67.44,95.11,Resting
36.4,21.98,1024.59,54.28,0.11,0.04,-0.04,9.37,6.51,6.97,50.58,96.91,Sleeping
36.79,24.16,1027.09,54.08,0.12,0.17,0.13,6.61,16.25,14.26,71.69,97.14,Resting
36.02,29.92,1006.98,78.89,0.02,0.03,0.07,4.33,0.95,10.3,46.83,96.47,Sleeping
36.38,24.13,1019.37,49.11,2.23,3.31,3.72,251.76,405.04,390.58,169.64,99.01,Running
37.13,30.48,1022.57,54.9,0.1,0.11,0.08,5.65,5.87,9.54,66.5,96.25,Sedentary
36.71,28.6,1010.99,34.66,0.1,0.05,0.19,5.6,2.7,-0.06,73.0,97.32,Resting
37.32,22.61,1010.29,75.14,1.95,1.6,1.01,151.26,103.92,75.8,106.1,96.29,Walking
36.69,23.29,999.18,76.74,1.32,0.95,0.5,71.23,115.83,88.53,97.96,97.17,Walking
37.34,32.52,1024.96,75.58,3.4,3.5,2.01,219.66,310.49,320.62,119.62,97.86,Running
36.62,43.01,999.1,73.28,0.09,0.16,0.06,16.58,11.05,9.2,63.57,97.02,Resting
37.02,34.18,1020.58,30.15,1.64,1.14,1.44,58.09,104.7,120.18,81.6,98.44,Walking
37.0,35.41,1002.05,71.47,-0.01,0.04,-0.0,4.66,7.96,-1.36,48.46,96.84,Sleeping
36.81,39.85,1008.53,63.85,0.04,0.05,0.01,4.97,3.57,1.63,51.69,97.69,Sleeping
36.47,26.6,1013.16,58.7,0.16,0.05,0.13,6.47,14.02,16.75,75.04,95.65,Sedentary
37.16,30.92,1015.24,45.49,0.07,0.04,0.13,9.28,2.23,10.75,73.01,98.54,Sedentary
36.7,21.71,1015.21,50.4,1.89,3.15,2.67,502.84,418.15,411.34,151.54,97.42,Running
36.65,31.67,1003.64,33.52,1.17,1.27,2.0,101.78,117.99,70.0,83.16,94.45,Walking
36.92,25.07,1024.79,53.58,0.05,0.09,0.09,5.04,7.97,4.33,47.12,97.67,Sleeping
36.7,26.94,984.67,71.14,1.5,0.5,0.96,182.73,177.91,157.55,108.59,97.54,Walking
36.82,19.13,1010.04,42.09,1.18,1.75,0.93,117.81,83.1,120.29,105.1,95.32,Walking
36.75,22.86,999.95,53.9,0.04,0.03,0.07,7.39,5.45,5.36,49.42,95.02,Sleeping
36.58,29.16,1026.54,73.75,0.01,0.18,0.08,13.17,9.43,8.64,64.32,97.79,Resting
36.89,25.94,1009.0,75.61,0.08,0.1,0.08,7.13,8.23,5.58,65.53,97.14,Sedentary
36.17,28.81,1018.07,67.68,1.08,1.56,1.42,118.77,92.57,69.24,95.64,96.13,Walking
36.94,19.79,1006.73,46.03,1.7,2.7,3.45,275.95,361.59,111.39,151.46,96.74,Running
36.47,31.25,1031.9,68.18,3.83,3.22,3.2,163.16,481.68,406.67,151.49,96.19,Running
36.43,24.89,1012.55,78.91,0.09,0.01,0.04,1.87,6.71,4.01,43.83,96.97,Sleeping
37.06,30.99,1009.93,52.09,3.69,3.06,3.28,357.32,309.51,356.45,134.88,95.91,Running
36.4,25.18,1021.13,70.67,0.04,0.04,0.09,11.36,5.09,1.53,56.11,96.56,Sleeping
37.11,29.01,1013.95,52.75,0.04,0.04,0.06,4.99,3.22,1.23,59.26,95.25,Sleeping
36.51,28.29,1003.04,65.84,3.68,1.98,2.01,346.59,314.64,457.18,165.43,97.53,Running
37.15,22.94,1027.42,34.97,1.3,1.22,0.87,182.33,51.77,114.34,85.54,98.1,Walking
36.88,37.79,1018.65,60.95,0.1,0.1,0.08,11.06,11.75,3.78,62.51,98.16,Resting
36.92,26.75,1023.69,61.3,0.73,2.26,1.26,72.89,263.98,98.56,93.95,95.88,Walking
36.22,31.19,1023.86,55.81,0.08,0.14,0.09,9.18,4.94,20.48,55.98,96.11,Resting
36.48,29.31,1007.82,35.03,1.99,2.01,3.77,234.97,378.52,380.96,171.65,94.78,Running
36.83,27.81,1018.73,52.54,0.05,0.1,0.06,9.88,7.59,11.87,72.73,97.16,Sedentary
37.41,34.04,1008.18,42.85,0.07,0.07,0.11,2.4,1.92,9.8,56.4,95.61,Sedentary
36.5,29.33,1013.55,45.42,0.07,0.06,0.05,1.62,5.08,4.84,48.4,95.75,Sleeping
36.67,21.41,1030.73,78.07,0.1,0.07,0.04,11.19,0.51,10.58,77.55,96.22,Sedentary
36.95,31.39,1006.57,43.81,2.1,3.66,3.13,518.96,332.94,323.59,163.67,97.01,Running
36.8,35.93,1017.03,44.26,0.07,0.09,0.07,24.46,11.39,5.8,70.97,98.18,Resting
36.51,30.96,996.63,72.3,1.64,1.05,1.14,73.37,97.96,119.64,89.79,97.95,Walking
36.66,31.62,1008.73,33.06,0.08,0.05,0.11,10.12,11.43,7.51,70.82,95.76,Sedentary
36.83,34.0,1017.75,42.76,3.33,1.81,1.84,551.05,303.66,214.05,189.21,98.16,Running
36.66,21.78,991.46,37.41,0.01,0.06,0.06,8.04,8.64,5.28,51.46,97.69,Sleeping
36.41,31.03,1002.14,71.23,0.05,0.05,0.01,3.16,2.31,8.24,60.57,96.45,Sleeping
36.63,25.76,1018.58,74.04,0.09,0.07,0.04,4.71,8.69,5.34,52.11,97.44,Sleeping
37.13,42.95,1017.79,58.29,4.74,3.16,2.88,515.67,429.93,447.91,132.77,96.81,Running
36.72,26.94,1014.37,78.72,0.08,0.13,0.06,5.7,11.59,19.9,63.93,97.95,Resting
36.98,19.93,1022.54,67.67,0.21,0.08,0.11,7.92,10.01,17.66,74.75,97.73,Resting
36.54,32.33,1016.9,47.12,0.14,0.08,0.12,18.57,10.39,8.2,72.05,97.75,Sedentary
37.29,35.21,1005.28,54.96,1.78,1.52,1.84,138.74,79.5,128.94,89.68,97.38,Walking
36.76,24.17,1002.93,35.0,2.61,3.78,3.52,357.56,398.2,367.45,151.27,97.9,Running
36.98,27.34,1017.41,32.77,3.3,2.24,2.9,327.71,489.54,414.01,133.96,95.37,Running
36.61,23.64,1020.38,56.37,0.06,0.07,0.02,5.54,2.81,6.53,53.53,97.07,Sleeping
37.5,22.92,1004.31,38.56,0.82,1.38,0.9,135.42,58.61,101.87,105.64,96.14,Walking
37.06,35.38,1033.76,30.73,0.05,0.08,0.09,10.07,9.75,2.64,70.87,98.2,Sedentary
36.67,19.72,1020.52,76.19,0.13,0.11,0.11,7.58,2.35,11.54,65.11,97.77,Sedentary
37.07,24.15,1024.83,63.95,0.93,1.25,1.41,80.61,142.74,153.42,80.29,97.0,Walking
37.02,25.82,998.18,42.85,0.01,0.08,0.0,11.56,2.74,0.91,67.74,97.45,Sedentary
37.31,34.32,1017.38,58.03,2.68,4.79,2.25,288.29,583.29,423.39,123.14,96.84,Running
36.61,38.37,1008.44,64.01,0.04,0.14,0.1,16.28,11.04,4.65,69.6,97.4,Resting
36.5,28.78,1023.23,78.66,0.76,2.12,1.95,73.52,183.28,104.02,89.48,95.52,Walking
37.45,35.2,1008.23,74.39,0.06,0.02,0.1,4.02,8.67,16.85,54.56,95.14,Resting
36.79,21.86,1015.31,50.77,0.04,0.11,0.11,5.57,7.89,3.53,59.78,96.95,Sedentary
37.11,24.37,1006.69,50.65,2.4,3.29,2.83,287.29,559.91,511.47,151.05,96.98,Running
36.95,19.93,1027.06,46.86,2.71,5.11,3.24,353.64,135.36,566.77,138.61,97.51,Running
36.66,30.88,1019.27,75.22,0.02,0.04,0.06,3.49,6.71,6.49,55.56,96.63,Sleeping
37.24,37.52,1029.07,76.79,2.9,2.15,1.59,455.65,546.84,360.39,146.13,97.89,Running
36.19,19.73,1023.09,71.95,3.33,2.36,3.16,491.99,464.13,408.32,124.45,96.8,Running
37.02,34.66,1022.02,45.17,0.02,0.06,0.03,5.48,3.76,4.02,48.96,98.03,Sleeping
37.13,35.18,1004.82,53.66,3.0,3.78,3.32,454.84,228.87,343.26,194.08,97.72,Running
36.7,24.41,1018.29,32.97,0.14,0.09,0.09,9.66,10.1,11.24,60.65,97.61,Sedentary
36.67,44.68,1011.56,35.04,1.21,1.23,1.03,170.91,73.22,91.16,93.35,98.81,Walking
36.49,32.1,1009.57,46.67,1.76,1.41,1.8,507.8,534.97,338.49,192.92,96.99,Running
36.87,25.44,1011.6,76.55,0.14,0.14,0.09,14.78,-2.33,14.46,68.66,98.73,Resting
36.97,35.61,999.15,78.8,0.08,0.16,0.02,5.94,7.49,9.76,75.44,99.1,Sedentary
36.4,27.77,1005.39,61.33,0.37,1.12,0.85,164.42,133.84,167.65,98.75,96.68,Walking
