body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,risk_level
36.52,32.95,1025.6,70.39,0.08,0.14,0.05,5.46,13.31,0.36,57.29,98.48,Healthy
38.8,33.75,1001.67,67.9,0.08,0.09,0.12,7.63,8.17,10.0,98.3,94.16,Warning
39.78,32.06,1003.06,40.33,0.03,0.08,0.05,9.63,12.43,16.95,170.7,79.32,Critical
37.64,29.85,1011.76,46.96,0.07,0.09,0.14,12.11,11.33,8.3,89.77,97.6,Slight abnormality
39.55,26.03,1011.48,63.47,0.14,0.1,0.12,12.04,12.18,8.8,134.22,83.43,Critical
38.47,32.23,1024.51,42.62,0.16,0.14,0.14,7.87,12.01,6.39,111.09,92.15,Warning
38.44,26.85,993.65,69.65,0.13,0.08,0.15,17.12,17.31,0.78,120.01,95.7,Warning
36.72,23.42,1004.63,77.1,0.07,0.12,0.15,8.89,15.33,17.26,76.98,96.68,Healthy
36.77,15.94,1023.76,56.5,0.11,0.09,0.04,6.64,9.35,6.96,71.05,95.71,Healthy
40.48,28.42,1029.51,46.04,0.13,0.08,0.05,19.14,1.72,8.57,147.56,83.17,Critical
40.46,30.97,1016.68,66.14,0.11,0.05,0.01,10.54,12.76,13.51,130.13,80.74,Critical
38.42,28.52,1033.42,73.07,0.07,0.12,0.16,7.76,6.54,0.16,132.56,91.98,Warning
37.53,25.92,1021.56,77.7,0.12,0.11,0.15,8.57,11.28,1.42,78.84,97.48,Slight abnormality
38.08,26.44,1002.44,46.02,0.02,0.15,0.08,9.92,14.58,6.39,116.97,90.9,Warning
37.88,26.8,1013.09,30.72,0.04,0.07,0.12,6.03,-3.87,8.39,90.87,96.91,Slight abnormality
37.55,31.27,1021.11,62.28,0.04,0.11,0.06,12.57,10.17,0.16,78.04,95.4,Slight abnormality
37.55,28.07,1036.8,53.89,0.06,0.14,0.12,11.75,6.74,16.47,105.7,96.32,Slight abnormality
38.11,29.49,1002.16,70.72,0.11,0.14,0.04,4.46,2.99,16.6,105.35,90.77,Warning
37.11,16.51,1007.81,55.86,0.14,0.23,0.14,14.89,9.35,3.07,86.2,97.11,Slight abnormality
39.56,26.92,1009.28,76.3,0.13,0.06,0.09,7.74,6.05,9.96,163.25,81.77,Critical
36.28,36.8,1011.56,54.96,0.15,0.04,0.12,10.0,9.12,18.36,66.42,96.07,Healthy
40.42,31.49,1010.47,58.45,0.09,0.14,0.11,9.49,7.12,-4.5,161.65,81.8,Critical
39.34,22.85,1037.01,60.96,0.13,-0.0,0.08,9.79,9.21,6.91,106.16,91.32,Warning
37.19,37.28,1015.24,42.61,0.03,0.1,0.1,12.74,14.75,9.7,88.53,96.16,Slight abnormality
40.66,27.64,1010.49,45.47,0.09,0.05,0.02,12.09,6.83,19.54,150.53,87.93,Critical
37.1,27.28,1009.71,51.52,0.18,0.16,0.1,14.27,8.15,10.48,65.6,95.35,Healthy
37.22,23.61,1023.83,43.25,0.11,0.01,0.13,12.51,12.05,10.98,96.05,97.68,Slight abnormality
38.58,28.43,1016.56,68.11,0.01,0.2,0.16,8.01,4.49,11.74,90.88,92.76,Warning
37.53,24.3,1014.42,72.8,0.03,0.07,0.08,14.08,12.97,14.18,121.3,93.23,Warning
39.84,26.84,1013.29,67.03,0.14,0.16,0.06,9.85,7.27,12.98,132.73,84.88,Critical
39.97,25.32,1014.65,53.31,0.01,0.17,0.09,8.6,18.11,13.59,141.16,90.28,Critical
39.81,31.92,1006.21,48.34,0.13,0.07,0.1,20.85,2.88,0.74,154.35,83.69,Critical
38.42,23.88,1003.5,38.6,0.11,0.16,0.1,4.29,15.04,6.76,91.46,92.35,Warning
37.71,25.3,1014.24,36.31,0.16,0.05,0.1,16.85,1.84,11.18,104.62,97.19,Slight abnormality
39.37,23.17,1029.79,44.9,0.13,0.06,0.05,4.31,9.58,16.06,157.59,80.06,Critical
39.96,36.39,993.88,31.05,0.08,-0.0,0.08,8.47,13.17,6.51,139.9,85.32,Critical
40.34,27.21,1004.07,61.43,0.17,0.17,0.09,3.37,16.83,9.74,124.93,81.55,Critical
37.99,25.06,1027.18,60.41,0.16,0.08,0.15,9.07,6.62,4.53,86.27,95.91,Slight abnormality
37.39,27.67,1015.91,55.4,0.12,0.19,0.14,13.18,1.88,10.6,81.77,96.21,Slight abnormality
38.19,29.94,1012.05,64.86,0.13,0.18,0.12,11.56,2.41,-3.15,109.48,87.6,Warning
38.42,22.24,1017.09,55.66,0.07,0.15,0.1,-2.75,12.21,14.98,99.93,88.04,Warning
37.55,27.2,1022.37,56.78,0.05,0.15,0.1,4.46,3.46,19.67,102.56,94.19,Warning
38.17,26.01,1024.85,52.38,0.08,0.13,-0.0,8.41,13.44,18.2,130.0,95.65,Warning
38.25,16.04,1021.45,38.46,0.1,0.13,0.19,7.59,11.62,0.98,89.59,95.14,Slight abnormality
36.64,27.11,1027.42,46.9,0.09,0.06,0.12,11.56,11.73,9.69,67.61,96.47,Healthy
39.5,33.29,1014.99,59.16,0.01,0.1,-0.05,12.96,10.36,12.36,178.49,84.63,Critical
38.28,31.61,1009.72,38.03,0.11,0.05,0.14,24.48,14.4,12.48,98.57,91.39,Warning
38.62,27.66,1016.64,52.24,0.03,0.05,-0.0,9.49,7.01,5.17,110.69,93.56,Warning
38.66,32.8,1018.7,50.87,0.09,0.1,0.12,9.97,6.4,2.36,107.43,90.49,Warning
36.91,36.25,1005.82,40.87,0.14,0.21,0.08,6.6,6.27,6.6,65.47,95.88,Healthy
38.24,26.15,1007.43,61.78,0.07,0.06,0.17,7.61,1.82,11.12,100.73,90.95,Warning
38.24,29.0,1017.73,58.41,0.15,0.18,0.08,13.41,4.23,13.77,106.99,88.47,Warning
37.34,27.04,1016.45,32.64,0.04,0.08,0.19,9.76,7.78,12.03,71.18,97.18,Healthy
39.64,33.18,1017.46,58.87,0.07,0.12,0.13,12.91,7.95,11.42,191.96,82.9,Critical
37.19,21.94,1021.7,75.53,0.08,0.02,0.11,5.53,25.46,2.68,88.18,96.99,Slight abnormality
39.68,32.1,1016.24,43.75,0.08,0.07,0.03,10.73,12.93,12.57,122.06,89.89,Critical
40.16,33.25,996.46,68.39,0.16,0.08,0.03,11.36,6.93,10.2,160.5,90.98,Critical
38.52,33.2,1005.53,78.63,0.19,0.09,0.07,13.88,9.72,3.05,104.74,87.56,Warning
37.68,29.85,1016.9,55.05,0.16,0.09,0.08,6.45,11.49,9.98,79.24,95.93,Slight abnormality
36.86,23.61,1014.0,67.83,0.03,0.11,0.13,13.4,0.32,6.19,67.28,97.5,Healthy
36.99,26.91,1012.38,43.02,0.04,0.09,0.13,10.36,4.67,9.17,73.16,96.6,Healthy
40.19,22.27,1017.66,35.28,0.05,0.13,0.06,8.29,11.92,5.98,175.68,90.18,Critical
37.67,31.15,1006.67,68.73,0.1,0.2,0.1,11.1,9.76,8.31,77.17,97.55,Slight abnormality
36.93,36.39,1004.95,52.4,0.1,0.12,0.05,7.05,7.71,14.28,65.38,97.88,Healthy
38.83,28.46,999.23,53.45,0.09,0.11,0.03,12.72,19.56,12.37,82.42,96.8,Warning
37.6,32.86,1011.89,58.47,0.17,0.04,0.2,12.08,15.17,17.34,60.85,97.54,Healthy
36.25,26.05,1010.86,54.46,0.08,0.08,0.08,8.33,12.87,12.52,62.97,98.94,Healthy
37.93,34.97,1021.39,42.86,0.12,0.13,0.09,9.71,12.05,8.84,75.74,96.4,Slight abnormality
36.75,27.25,1007.93,66.72,0.07,0.09,0.06,4.44,13.78,10.49,71.52,97.1,Healthy
38.27,22.07,1010.02,79.31,0.08,0.16,0.09,6.69,10.14,10.52,122.47,92.42,Warning
37.79,22.57,1013.0,59.11,0.06,0.1,0.11,10.19,16.49,6.43,93.63,95.94,Slight abnormality
37.25,30.45,1019.86,46.0,0.15,0.18,0.17,4.54,8.73,8.27,77.47,96.78,Slight abnormality
36.81,31.17,1005.39,67.32,0.04,0.16,0.11,12.6,15.09,-3.1,74.91,96.13,Healthy
37.3,34.0,1019.0,63.46,0.07,0.03,0.12,13.2,3.42,8.46,66.71,97.67,Healthy
38.78,35.9,1019.78,60.94,0.1,0.2,0.05,9.16,13.53,8.0,102.22,89.85,Warning
40.12,25.17,1008.29,50.32,0.08,0.05,0.11,5.99,17.41,8.58,158.01,87.23,Critical
38.56,27.66,1009.5,41.03,0.07,0.18,0.12,9.9,10.11,5.27,110.15,92.89,Warning
39.4,25.58,1014.24,61.13,0.04,0.04,0.09,11.35,12.17,7.46,121.1,87.67,Critical
36.97,31.02,1007.52,40.86,0.07,0.1,0.11,7.11,4.6,16.44,69.38,97.07,Healthy
37.41,30.59,1013.26,52.98,0.1,0.22,0.16,13.61,10.56,15.04,82.1,97.08,Slight abnormality
37.64,24.24,1014.95,62.15,0.07,0.05,0.11,16.61,8.21,12.25,104.67,96.52,Slight abnormality
38.35,23.87,1018.85,36.45,0.11,0.07,0.12,19.99,20.14,9.17,101.98,92.59,Warning
36.62,27.36,1024.54,59.07,0.04,0.14,0.13,3.46,0.85,4.96,72.31,96.08,Healthy
36.75,29.4,1015.92,50.18,-0.02,0.14,0.1,16.01,4.52,-5.88,75.16,97.02,Healthy
36.84,30.48,998.67,64.48,0.22,0.12,0.1,8.31,11.17,7.06,72.04,97.63,Healthy
39.07,35.91,1010.42,40.3,0.06,-0.0,0.1,11.88,5.7,5.95,103.71,93.51,Warning
37.03,24.99,1004.42,43.38,0.17,0.09,0.05,12.8,8.6,16.32,91.14,97.79,Slight abnormality
37.53,31.1,993.89,37.56,0.14,0.15,0.05,14.34,4.07,12.94,81.65,97.08,Slight abnormality
38.47,29.61,1008.21,34.76,0.15,0.02,0.17,14.85,-0.27,21.77,104.41,90.05,Warning
38.56,15.13,1009.93,79.33,0.09,0.11,0.05,5.86,3.17,6.45,102.17,98.15,Warning
38.52,24.42,1010.56,42.84,0.16,0.05,0.08,30.26,8.75,5.59,124.57,93.73,Warning
37.09,31.35,1019.04,37.67,0.07,0.09,0.05,9.95,1.56,4.4,75.49,95.78,Slight abnormality
36.62,36.77,1013.0,49.19,0.08,0.08,0.09,9.0,7.04,-8.54,79.83,98.26,Healthy
37.37,22.31,1016.64,69.87,0.14,0.12,0.1,5.5,14.33,14.05,92.39,98.0,Slight abnormality
37.95,14.71,1011.33,75.15,0.08,0.08,0.09,11.22,12.93,19.69,120.82,91.43,Warning
39.0,30.17,1015.4,68.11,0.06,0.19,0.15,6.3,3.33,8.07,96.24,93.34,Warning
39.28,27.13,1015.35,55.2,0.06,0.15,0.04,5.4,17.25,10.24,171.74,86.26,Critical
37.41,26.32,1043.15,47.97,0.05,0.11,0.11,19.29,14.85,10.42,72.32,96.07,Healthy
37.43,25.31,997.02,34.72,0.16,0.04,0.08,12.51,9.71,11.22,79.98,96.34,Slight abnormality
37.43,31.67,1013.09,31.88,0.04,0.15,0.12,6.33,9.29,17.99,97.87,97.73,Slight abnormality
40.04,21.18,1020.26,70.04,0.09,0.13,0.12,8.01,10.46,14.48,196.12,80.14,Critical
39.9,23.63,1022.63,58.25,0.08,0.1,0.09,1.93,14.58,20.29,133.74,88.31,Critical
37.37,30.54,1013.92,63.02,0.09,0.16,0.09,14.05,17.05,11.16,90.21,95.18,Slight abnormality
37.98,26.98,1013.31,79.42,0.08,0.08,0.15,8.32,3.29,13.72,83.07,96.86,Slight abnormality
37.96,27.69,996.27,33.78,0.06,0.17,0.1,17.51,12.86,6.11,100.99,97.19,Slight abnormality
38.39,28.91,1019.27,39.56,0.08,0.12,0.1,6.32,9.87,16.02,89.12,95.41,Warning
37.92,20.62,1015.24,62.5,0.13,0.14,0.12,3.44,6.06,8.66,96.57,96.98,Slight abnormality
39.56,36.37,1007.11,60.19,0.08,0.23,0.1,2.98,9.33,12.6,116.87,83.7,Critical
36.52,23.53,999.95,76.16,0.11,0.12,0.1,8.68,12.43,1.31,70.64,95.84,Healthy
40.63,24.89,1008.75,72.08,0.17,0.13,0.08,7.78,7.21,13.16,168.16,85.49,Critical
40.46,17.53,1001.52,67.18,0.1,0.14,0.17,10.29,12.28,11.22,133.69,89.47,Critical
36.77,21.63,1008.85,64.85,0.15,0.07,0.09,6.17,4.36,11.55,70.13,97.79,Healthy
36.5,31.33,1011.06,55.15,0.12,0.18,0.04,9.09,11.05,10.3,59.73,98.26,Healthy
38.36,31.1,1007.14,42.6,-0.02,0.09,0.17,5.55,2.39,12.18,112.24,93.54,Warning
37.0,24.14,1014.63,56.52,0.03,0.02,0.09,6.83,12.93,10.99,70.6,97.1,Healthy
36.67,25.86,1017.16,70.39,0.19,0.1,0.09,5.36,24.68,4.63,65.89,95.8,Healthy
38.79,20.47,1002.03,60.1,0.09,0.14,0.1,21.17,5.56,7.13,101.66,92.54,Warning
38.34,25.48,1004.84,44.81,0.13,0.08,0.14,7.27,6.62,2.36,85.59,96.05,Warning
37.89,29.71,1032.4,56.16,0.09,0.09,0.13,6.65,14.45,14.37,95.74,96.54,Slight abnormality
38.83,33.13,1019.0,58.09,0.03,0.04,0.06,10.39,6.79,13.3,128.37,94.24,Warning
37.2,20.75,1009.84,36.52,0.07,0.14,0.06,6.31,9.88,-0.65,98.1,96.71,Slight abnormality
40.06,25.74,1019.55,30.19,0.03,0.09,0.07,9.1,16.86,5.08,171.68,85.84,Critical
36.97,27.71,1029.18,33.23,0.08,0.1,0.05,3.94,11.62,6.38,72.74,98.58,Healthy
37.84,26.63,990.99,55.16,0.05,0.12,0.01,7.19,8.35,18.37,80.87,97.77,Slight abnormality
37.91,23.61,998.56,56.77,0.05,0.04,0.14,8.15,8.36,10.87,95.78,95.26,Slight abnormality
36.96,27.21,1031.53,56.02,0.15,0.06,0.09,17.21,8.19,7.48,55.29,96.19,Healthy
38.21,20.02,1016.1,44.44,0.1,0.08,0.15,12.32,9.06,3.59,135.76,95.22,Warning
37.59,31.67,994.07,49.64,0.11,0.11,0.11,2.94,14.02,11.2,93.06,96.3,Slight abnormality
40.7,37.43,1011.67,31.49,0.06,0.16,0.04,5.18,3.34,9.55,152.33,93.48,Critical
36.73,14.98,1007.75,78.89,0.03,0.08,0.03,13.97,12.09,11.8,68.63,94.59,Healthy
38.18,31.19,998.26,66.1,0.07,0.12,0.2,9.12,10.98,20.07,115.76,93.8,Warning
38.55,29.25,1009.73,58.32,0.13,0.15,0.06,0.16,9.89,11.47,102.02,92.77,Warning
36.6,28.5,1010.83,64.57,0.1,0.05,0.19,5.6,2.7,-0.06,76.04,98.0,Healthy
37.55,35.91,1008.93,71.4,0.03,0.09,0.07,10.72,16.04,-1.23,76.18,95.79,Slight abnormality
40.53,30.45,1010.88,52.78,0.1,0.15,0.08,7.2,15.6,5.71,167.54,87.25,Critical
36.95,24.94,1024.19,42.07,0.02,0.06,0.07,13.77,6.93,5.72,75.01,95.76,Healthy
39.75,31.79,999.6,52.71,0.14,0.08,0.06,18.06,10.88,8.39,162.87,85.66,Critical
37.58,29.05,1010.36,42.35,0.15,0.1,0.14,10.24,0.8,-5.6,81.61,96.26,Healthy
36.51,32.02,1011.25,42.89,0.05,0.0,0.07,3.04,6.98,10.21,51.48,98.99,Healthy
39.13,33.62,995.57,71.78,0.16,0.18,0.07,8.73,6.23,11.91,163.74,86.94,Critical
38.66,29.35,1009.17,54.59,0.12,0.07,0.12,7.43,4.48,3.97,130.81,92.22,Warning
37.26,31.06,1016.98,61.31,0.1,0.11,0.2,7.72,9.75,3.75,93.67,95.82,Slight abnormality
38.79,25.56,1000.87,44.03,0.1,0.17,0.17,10.07,14.95,8.88,114.9,94.48,Warning
38.95,28.41,1011.69,43.12,0.01,0.07,0.18,17.24,14.69,9.12,108.4,88.76,Warning
38.87,24.02,984.35,53.57,0.09,0.11,0.12,-1.26,5.16,7.98,144.16,83.93,Critical
37.16,30.54,1013.57,35.63,-0.08,0.12,0.08,4.58,10.61,9.26,84.36,98.28,Slight abnormality
38.56,30.49,1013.43,42.76,0.09,0.11,0.1,8.67,9.72,12.14,126.95,88.22,Warning
37.78,24.13,1031.99,70.97,0.1,0.07,0.08,-0.43,14.87,11.49,114.01,92.26,Warning
38.39,26.22,1025.4,46.34,0.07,0.01,0.03,18.13,6.7,15.41,112.5,91.86,Warning
39.62,29.06,1009.66,60.3,0.11,0.12,0.1,8.09,8.1,13.58,151.98,86.35,Critical
38.61,32.47,1014.98,62.66,0.0,0.13,0.1,12.71,10.92,7.2,108.69,93.03,Warning
37.03,28.54,1009.81,52.14,0.07,0.14,0.1,12.58,5.09,2.98,118.33,96.67,Slight abnormality
36.97,22.21,1008.29,51.24,0.16,0.08,0.09,17.47,20.59,10.15,65.71,97.81,Healthy
38.62,21.72,1014.69,68.02,0.19,0.09,0.09,12.22,9.98,7.03,106.43,91.18,Warning
39.37,18.54,1014.79,51.13,0.06,0.12,0.1,15.82,11.59,6.78,132.15,83.29,Critical
36.49,25.02,996.26,62.49,0.04,0.09,0.1,11.34,4.43,15.98,63.48,97.18,Healthy
36.91,22.07,1039.57,55.66,0.12,0.09,0.11,14.65,2.67,9.47,60.04,98.63,Healthy
37.95,23.55,1019.28,64.5,0.02,0.08,0.1,16.55,0.66,12.08,83.03,87.55,Warning
36.64,26.66,1028.0,67.68,0.07,0.07,0.16,8.62,10.36,16.11,72.7,97.65,Healthy
37.18,20.5,998.21,41.26,0.12,0.06,0.12,-2.02,16.96,13.36,62.16,95.38,Healthy
38.52,23.08,1000.48,45.42,0.11,0.15,0.1,10.51,12.58,14.34,105.2,93.59,Warning
39.86,28.51,1017.7,70.37,0.09,0.05,-0.03,9.51,6.08,18.86,132.13,88.19,Critical
37.16,32.39,1006.28,41.26,0.16,0.1,0.09,12.73,12.42,10.03,98.31,95.68,Slight abnormality
39.05,30.21,1025.27,59.27,0.12,0.05,0.06,10.51,-1.57,18.37,191.76,87.83,Critical
39.08,26.1,1008.65,67.42,0.11,0.07,-0.05,11.92,11.89,13.44,109.26,93.1,Warning
37.01,26.92,1045.4,70.53,0.11,0.19,0.05,21.04,7.03,3.3,65.78,97.26,Healthy
40.88,25.77,1015.56,77.57,0.03,0.05,0.02,4.48,7.37,13.88,167.44,82.11,Critical
40.3,35.95,1007.31,56.09,0.11,0.12,0.05,18.12,19.96,11.96,165.07,88.75,Critical
37.31,25.18,1012.67,61.93,0.12,0.13,0.11,11.19,2.09,13.97,92.73,98.03,Slight abnormality
38.38,32.84,1011.89,61.17,0.12,0.15,0.09,9.62,18.29,1.82,80.52,90.83,Warning
37.66,29.45,1007.79,35.51,0.16,0.1,0.05,15.27,13.5,16.53,82.45,97.7,Slight abnormality
37.8,26.18,1021.54,68.49,0.1,0.18,0.03,5.69,16.89,15.1,91.6,96.58,Slight abnormality
38.29,36.58,1005.28,61.04,0.14,0.05,0.05,17.32,20.5,9.97,118.0,95.36,Warning
39.91,34.4,1008.56,31.55,0.11,0.06,0.19,4.64,16.51,13.69,180.97,86.28,Critical
38.12,26.26,1014.63,76.42,0.02,0.06,0.12,7.5,10.79,3.93,108.35,90.75,Warning
36.82,29.75,1004.05,53.17,0.1,0.11,0.06,7.06,11.15,4.33,75.91,95.86,Healthy
37.12,34.01,1033.76,30.73,0.09,0.05,0.24,14.04,11.22,10.45,65.23,96.93,Healthy
40.5,37.08,1002.96,46.22,0.16,0.03,0.14,5.88,8.74,10.16,171.8,82.72,Critical
39.14,33.91,1003.34,43.18,0.14,0.03,0.14,6.14,2.06,10.0,111.76,93.03,Warning
37.89,32.36,1000.49,50.59,0.12,0.09,0.05,10.46,2.18,10.72,104.55,95.42,Warning
37.62,25.55,1006.63,64.01,0.09,0.2,0.12,9.47,16.19,2.74,85.44,96.02,Slight abnormality
37.33,25.45,1009.23,39.83,0.15,0.13,0.1,0.54,1.02,2.08,79.03,96.98,Slight abnormality
38.59,18.98,1009.15,55.63,0.14,0.15,0.02,2.66,8.29,3.2,106.11,97.7,Warning
39.25,27.84,1012.13,42.88,0.02,0.1,0.04,8.67,16.85,16.0,112.9,93.93,Warning
39.14,36.18,1022.66,68.45,0.1,0.04,0.05,12.9,15.24,7.62,90.12,86.81,Warning
37.33,25.98,1018.05,46.86,0.13,0.13,0.08,11.86,12.48,11.97,61.49,96.15,Healthy
37.64,33.06,1019.87,71.32,0.2,0.14,0.08,8.14,3.86,16.5,104.6,96.86,Slight abnormality
40.61,28.93,1022.2,40.02,0.1,0.15,0.09,3.95,10.28,10.57,163.31,80.92,Critical
40.04,31.83,1018.34,61.37,0.08,0.15,0.04,12.06,6.0,11.01,132.39,80.92,Critical
37.26,22.6,1033.74,41.06,0.11,0.11,0.14,16.51,6.54,14.31,101.01,96.38,Slight abnormality
37.68,23.96,1019.91,30.53,0.06,0.13,0.06,4.0,4.23,21.29,95.29,97.84,Slight abnormality
38.45,27.77,1003.74,65.38,0.09,0.09,0.1,13.45,7.78,10.7,124.6,93.25,Warning
36.47,26.17,1009.54,46.56,0.16,0.0,0.04,7.44,12.82,7.39,66.05,95.62,Healthy
36.85,29.57,1006.22,63.04,0.01,0.16,0.0,9.26,8.16,7.7,74.99,95.57,Healthy
37.13,26.72,1028.0,35.67,0.06,0.04,0.07,4.6,10.9,12.95,67.86,96.26,Healthy
39.42,18.29,1012.96,78.69,0.12,0.16,0.1,2.89,14.21,13.77,184.55,88.89,Critical
39.76,22.67,1039.39,69.53,0.1,0.09,0.08,7.48,23.42,14.04,134.42,91.14,Critical
38.28,29.14,996.51,71.19,0.15,0.17,0.12,9.31,8.83,12.74,117.65,90.37,Warning
38.77,22.38,1018.63,42.02,0.03,-0.06,0.11,10.62,9.39,10.48,113.9,91.2,Warning
38.75,20.47,1002.96,63.87,-0.01,0.12,0.09,14.85,4.51,6.9,84.77,93.31,Warning
36.76,29.59,1006.36,78.93,0.13,0.1,0.15,9.54,6.06,16.87,81.27,96.51,Healthy
36.98,28.61,1027.07,59.52,0.14,-0.0,0.14,11.19,5.02,2.83,73.08,96.72,Healthy
37.68,26.6,1014.02,49.54,0.16,0.04,0.08,18.51,4.69,16.99,95.78,96.63,Slight abnormality
37.29,26.47,1014.45,56.03,0.12,0.04,0.17,17.76,14.41,6.19,90.68,98.27,Slight abnormality
38.52,17.7,995.74,69.23,0.07,0.07,0.13,12.82,13.47,11.51,96.43,92.68,Warning
36.9,23.48,995.02,55.43,0.12,0.13,0.14,4.93,7.36,7.54,68.22,97.07,Healthy
37.12,36.89,1010.23,36.34,0.05,0.19,0.12,13.22,4.6,12.55,70.07,96.47,Slight abnormality
39.17,38.72,1008.3,71.5,0.17,0.09,0.11,16.44,9.33,3.4,154.42,80.4,Critical
36.51,27.8,1005.72,64.46,0.17,0.15,0.11,10.4,9.22,15.52,87.39,94.69,Healthy
36.95,23.02,1008.52,54.58,0.08,0.12,0.03,12.61,-3.38,12.46,82.41,95.86,Healthy
39.14,21.28,1004.49,70.36,0.13,0.1,0.06,12.74,10.61,6.55,129.06,85.7,Critical
37.57,29.87,1027.55,68.04,-0.02,0.11,0.12,9.8,6.73,-0.25,78.65,96.77,Slight abnormality
37.86,22.75,1021.98,33.59,0.08,0.15,0.05,-3.52,9.53,7.17,73.31,98.4,Slight abnormality
39.93,29.89,1003.54,49.1,0.13,0.15,0.12,6.57,13.26,9.57,155.98,88.33,Critical
38.47,23.01,1012.74,50.98,0.15,0.16,0.18,10.6,8.29,4.55,109.6,92.77,Warning
36.64,25.42,1003.75,51.22,0.08,0.11,0.14,9.74,10.08,10.72,64.78,96.45,Healthy
37.46,27.24,1008.0,43.18,0.15,0.08,0.11,11.45,9.57,15.67,94.62,91.13,Warning
39.79,29.21,1013.41,69.37,-0.02,0.1,0.08,13.42,15.35,13.65,110.73,86.84,Critical
37.06,29.92,1011.84,33.29,0.11,0.11,0.15,15.16,7.31,12.19,79.89,96.77,Healthy
38.45,42.68,1002.72,75.95,0.11,0.07,0.13,12.55,14.06,11.66,123.8,90.57,Warning
37.39,24.67,1009.83,30.93,0.06,0.04,0.04,14.94,7.36,7.8,93.02,96.49,Slight abnormality
36.85,40.37,1015.9,62.77,0.12,0.1,0.1,11.2,12.03,18.56,106.51,97.91,Slight abnormality
38.41,23.95,994.9,58.58,0.22,0.09,0.1,5.84,8.05,4.84,122.41,96.44,Warning
36.85,22.51,1019.87,31.74,0.1,0.09,0.13,7.89,14.88,4.34,79.62,97.01,Healthy
39.87,42.91,1017.59,59.43,0.1,0.04,0.02,16.39,-1.23,9.0,184.78,80.75,Critical
39.95,33.01,1008.34,54.9,0.16,0.18,-0.02,7.65,7.98,9.13,189.84,92.34,Critical
37.44,29.45,1021.27,79.94,0.02,0.07,0.1,9.99,3.55,4.56,106.03,97.07,Slight abnormality
38.8,28.46,1017.76,53.56,0.07,0.07,0.19,5.75,22.21,12.19,111.91,90.97,Warning
37.09,31.35,1017.69,33.19,0.05,0.13,0.11,21.34,14.01,12.62,80.17,97.76,Healthy
39.28,35.78,1006.97,44.21,0.1,0.06,0.14,14.95,8.49,6.66,161.02,82.07,Critical
39.47,24.1,1020.72,31.54,0.01,0.05,0.09,1.56,7.06,7.5,177.26,87.46,Critical
36.43,28.28,1017.22,69.6,0.07,0.06,0.04,9.79,2.63,14.73,73.6,96.29,Healthy
36.66,32.62,1005.46,47.56,0.07,0.1,0.19,11.59,6.16,8.41,72.14,95.32,Healthy
38.01,29.52,1008.04,50.18,0.2,0.08,-0.07,7.95,11.15,13.57,90.21,97.8,Slight abnormality
36.46,28.59,997.91,37.77,-0.01,0.1,0.11,4.26,5.85,14.81,73.73,96.4,Healthy
40.42,32.49,1009.32,62.51,0.15,0.16,0.15,1.03,15.42,0.81,129.62,78.58,Critical
36.6,23.06,1011.06,34.13,0.16,0.04,0.05,13.04,13.2,3.28,71.01,97.67,Healthy
41.15,26.55,1009.18,33.22,0.06,0.2,0.08,9.85,9.06,19.77,173.28,90.4,Critical
40.07,23.31,1020.36,34.92,0.14,0.13,0.09,3.01,15.05,17.05,166.4,86.61,Critical
38.39,32.73,1023.74,45.55,0.03,0.2,0.1,9.71,12.94,14.81,102.52,91.44,Warning
36.8,29.92,1020.64,35.58,0.1,0.13,0.05,7.66,12.54,-0.99,64.7,97.0,Healthy
37.6,25.85,1009.68,59.72,-0.04,0.09,0.16,14.9,22.83,10.54,78.43,99.24,Slight abnormality
38.36,28.88,1008.86,48.32,0.18,0.07,0.09,8.89,11.84,7.82,99.33,90.79,Warning
38.32,32.84,1016.99,60.46,0.14,0.07,0.1,9.54,3.64,4.23,120.1,86.43,Warning
37.91,24.28,1007.74,64.69,0.08,0.04,0.2,12.66,2.33,17.8,100.59,98.4,Slight abnormality
39.34,30.67,1007.03,53.83,0.17,0.09,0.1,5.33,17.4,2.44,152.76,77.46,Critical
36.64,26.36,1016.16,76.38,0.1,0.14,0.12,16.76,22.44,4.31,79.91,96.41,Healthy
36.66,16.16,1016.54,58.22,0.11,0.09,0.13,8.06,0.33,9.25,68.24,96.87,Healthy
36.98,35.09,994.63,50.85,0.02,0.1,0.08,16.68,0.63,14.69,88.69,97.37,Slight abnormality
37.43,24.42,1006.06,40.06,0.17,0.1,0.07,10.29,13.62,1.13,74.64,97.09,Healthy
38.2,19.31,1016.05,71.8,0.08,0.12,0.09,14.84,8.17,10.54,112.88,95.61,Warning
37.96,27.71,1018.48,51.65,-0.0,0.16,0.06,5.73,7.98,11.36,109.67,90.44,Warning
39.38,13.93,1022.06,70.14,0.17,0.11,0.18,7.38,4.51,8.55,170.4,93.09,Critical
39.56,36.37,1021.77,57.61,0.14,0.1,0.12,17.87,13.79,10.71,124.59,89.62,Critical
36.96,30.75,1017.84,70.92,0.14,0.04,0.19,6.33,10.07,12.34,68.61,99.38,Healthy
40.19,24.86,1025.86,78.0,0.11,0.13,0.05,18.44,11.23,13.63,155.77,82.83,Critical
